"task_id","rep","tau","sample_size_scenario","initiation_scenario","n_per_site","total_n","init_intercept","zero_cov_init_prob","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_treated_rate"
1,222,4,"low","low",300,3000,-5,0.00669285092428486,0.0363333333333333,0.0266666666666667,0.0466666666666667,1820,0.032967032967033
1,223,4,"low","low",300,3000,-5,0.00669285092428486,0.0376666666666667,0.0266666666666667,0.06,1821,0.0334980779791323
1,224,4,"low","low",300,3000,-5,0.00669285092428486,0.0373333333333333,0.0266666666666667,0.06,1823,0.034009873834339
1,225,4,"low","low",300,3000,-5,0.00669285092428486,0.0356666666666667,0.0266666666666667,0.06,1827,0.0322933771209633
1,226,4,"low","low",300,3000,-5,0.00669285092428486,0.0336666666666667,0.0166666666666667,0.06,1825,0.0306849315068493
1,227,4,"low","low",300,3000,-5,0.00669285092428486,0.0353333333333333,0.0166666666666667,0.06,1803,0.0332778702163062
1,228,4,"low","low",300,3000,-5,0.00669285092428486,0.0353333333333333,0.0166666666666667,0.06,1810,0.0320441988950276
1,229,4,"low","low",300,3000,-5,0.00669285092428486,0.0346666666666667,0.0166666666666667,0.06,1804,0.0310421286031042
1,230,4,"low","low",300,3000,-5,0.00669285092428486,0.0373333333333333,0.0166666666666667,0.0633333333333333,1814,0.0330760749724366
1,231,4,"low","low",300,3000,-5,0.00669285092428486,0.0373333333333333,0.0166666666666667,0.0633333333333333,1816,0.0330396475770925
1,232,4,"low","low",300,3000,-5,0.00669285092428486,0.0393333333333333,0.0166666666666667,0.0633333333333333,1786,0.0352743561030235
1,233,4,"low","low",300,3000,-5,0.00669285092428486,0.0363333333333333,0.0166666666666667,0.0633333333333333,1775,0.0343661971830986
1,234,4,"low","low",300,3000,-5,0.00669285092428486,0.0373333333333333,0.0166666666666667,0.0633333333333333,1793,0.0368098159509202
1,235,4,"low","low",300,3000,-5,0.00669285092428486,0.0383333333333333,0.0166666666666667,0.0633333333333333,1794,0.036231884057971
1,236,4,"low","low",300,3000,-5,0.00669285092428486,0.041,0.0233333333333333,0.0633333333333333,1783,0.039820527201346
1,237,4,"low","low",300,3000,-5,0.00669285092428486,0.0413333333333333,0.0233333333333333,0.0633333333333333,1792,0.0390625
1,238,4,"low","low",300,3000,-5,0.00669285092428486,0.0413333333333333,0.0233333333333333,0.0633333333333333,1793,0.03792526491913
1,239,4,"low","low",300,3000,-5,0.00669285092428486,0.044,0.03,0.0633333333333333,1800,0.0411111111111111
1,240,4,"low","low",300,3000,-5,0.00669285092428486,0.0426666666666667,0.03,0.05,1788,0.0391498881431767
1,241,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.03,0.05,1786,0.0391937290033595
1,242,4,"low","low",300,3000,-5,0.00669285092428486,0.0413333333333333,0.03,0.05,1799,0.037798777098388
1,243,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.03,0.05,1817,0.0390753990093561
1,244,4,"low","low",300,3000,-5,0.00669285092428486,0.0423333333333333,0.03,0.05,1805,0.038781163434903
1,245,4,"low","low",300,3000,-5,0.00669285092428486,0.0443333333333333,0.03,0.0566666666666667,1799,0.0416898276820456
1,246,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.03,0.0566666666666667,1794,0.040133779264214
1,247,4,"low","low",300,3000,-5,0.00669285092428486,0.0436666666666667,0.03,0.0566666666666667,1776,0.0416666666666667
1,248,4,"low","low",300,3000,-5,0.00669285092428486,0.0423333333333333,0.03,0.0566666666666667,1775,0.0428169014084507
1,249,4,"low","low",300,3000,-5,0.00669285092428486,0.042,0.03,0.0566666666666667,1766,0.0413363533408834
1,250,4,"low","low",300,3000,-5,0.00669285092428486,0.041,0.03,0.0566666666666667,1772,0.0389390519187359
1,251,4,"low","low",300,3000,-5,0.00669285092428486,0.0406666666666667,0.03,0.0566666666666667,1750,0.0405714285714286
1,252,4,"low","low",300,3000,-5,0.00669285092428486,0.0426666666666667,0.03,0.0566666666666667,1743,0.0453241537578887
1,253,4,"low","low",300,3000,-5,0.00669285092428486,0.042,0.03,0.0566666666666667,1729,0.0445344129554656
1,254,4,"low","low",300,3000,-5,0.00669285092428486,0.0436666666666667,0.03,0.0566666666666667,1721,0.0464846019755956
1,255,4,"low","low",300,3000,-5,0.00669285092428486,0.041,0.03,0.0533333333333333,1736,0.0449308755760369
1,256,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.03,0.0533333333333333,1743,0.0464716006884682
1,257,4,"low","low",300,3000,-5,0.00669285092428486,0.0433333333333333,0.03,0.0566666666666667,1743,0.0453241537578887
1,258,4,"low","low",300,3000,-5,0.00669285092428486,0.0433333333333333,0.03,0.0566666666666667,1743,0.0453241537578887
1,259,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.03,0.0566666666666667,1745,0.0452722063037249
1,260,4,"low","low",300,3000,-5,0.00669285092428486,0.0443333333333333,0.03,0.0566666666666667,1723,0.0481717933836332
1,261,4,"low","low",300,3000,-5,0.00669285092428486,0.044,0.03,0.0566666666666667,1747,0.0457927876359473
1,262,4,"low","low",300,3000,-5,0.00669285092428486,0.0426666666666667,0.03,0.0566666666666667,1762,0.0431328036322361
1,263,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.03,0.0566666666666667,1777,0.0427687113111987
1,264,4,"low","low",300,3000,-5,0.00669285092428486,0.042,0.03,0.0566666666666667,1776,0.0422297297297297
1,265,4,"low","low",300,3000,-5,0.00669285092428486,0.0413333333333333,0.0233333333333333,0.0566666666666667,1765,0.0407932011331445
1,266,4,"low","low",300,3000,-5,0.00669285092428486,0.0396666666666667,0.0233333333333333,0.0566666666666667,1777,0.0399549803038829
1,267,4,"low","low",300,3000,-5,0.00669285092428486,0.036,0.02,0.0533333333333333,1796,0.0373051224944321
1,268,4,"low","low",300,3000,-5,0.00669285092428486,0.0393333333333333,0.02,0.0633333333333333,1782,0.0420875420875421
1,269,4,"low","low",300,3000,-5,0.00669285092428486,0.04,0.02,0.0633333333333333,1785,0.0431372549019608
1,270,4,"low","low",300,3000,-5,0.00669285092428486,0.0386666666666667,0.02,0.0633333333333333,1796,0.0406458797327394
1,271,4,"low","low",300,3000,-5,0.00669285092428486,0.0376666666666667,0.02,0.0633333333333333,1799,0.0383546414674819
1,272,4,"low","low",300,3000,-5,0.00669285092428486,0.0366666666666667,0.02,0.0633333333333333,1795,0.0362116991643454
1,273,4,"low","low",300,3000,-5,0.00669285092428486,0.0386666666666667,0.02,0.0633333333333333,1788,0.0374720357941834
1,274,4,"low","low",300,3000,-5,0.00669285092428486,0.041,0.02,0.0633333333333333,1792,0.0390625
1,275,4,"low","low",300,3000,-5,0.00669285092428486,0.041,0.02,0.0633333333333333,1788,0.0397091722595078
1,276,4,"low","low",300,3000,-5,0.00669285092428486,0.043,0.02,0.0633333333333333,1798,0.0417130144605117
1,277,4,"low","low",300,3000,-5,0.00669285092428486,0.0463333333333333,0.0233333333333333,0.0633333333333333,1792,0.0440848214285714
1,278,4,"low","low",300,3000,-5,0.00669285092428486,0.046,0.0233333333333333,0.0633333333333333,1800,0.0422222222222222
1,279,4,"low","low",300,3000,-5,0.00669285092428486,0.0453333333333333,0.0233333333333333,0.0633333333333333,1773,0.0417371686407219
1,280,4,"low","low",300,3000,-5,0.00669285092428486,0.0463333333333333,0.0233333333333333,0.0633333333333333,1777,0.0438942037141249
1,281,4,"low","low",300,3000,-5,0.00669285092428486,0.049,0.0233333333333333,0.0633333333333333,1770,0.0480225988700565
1,282,4,"low","low",300,3000,-5,0.00669285092428486,0.0516666666666667,0.0233333333333333,0.0633333333333333,1768,0.0503393665158371
1,283,4,"low","low",300,3000,-5,0.00669285092428486,0.05,0.0233333333333333,0.06,1766,0.0486976217440544
1,284,4,"low","low",300,3000,-5,0.00669285092428486,0.0463333333333333,0.0233333333333333,0.06,1759,0.0437748720864127
1,285,4,"low","low",300,3000,-5,0.00669285092428486,0.049,0.0233333333333333,0.06,1762,0.0454029511918275
1,286,4,"low","low",300,3000,-5,0.00669285092428486,0.047,0.0233333333333333,0.06,1746,0.0412371134020619
1,287,4,"low","low",300,3000,-5,0.00669285092428486,0.0453333333333333,0.0233333333333333,0.06,1746,0.0395189003436426
1,288,4,"low","low",300,3000,-5,0.00669285092428486,0.0476666666666667,0.0233333333333333,0.0833333333333333,1750,0.0411428571428571
1,289,4,"low","low",300,3000,-5,0.00669285092428486,0.0483333333333333,0.0233333333333333,0.0833333333333333,1787,0.04252937884723
1,290,4,"low","low",300,3000,-5,0.00669285092428486,0.0476666666666667,0.0233333333333333,0.0833333333333333,1796,0.0417594654788419
1,291,4,"low","low",300,3000,-5,0.00669285092428486,0.045,0.0233333333333333,0.0833333333333333,1801,0.0394225430316491
1,292,4,"low","low",300,3000,-5,0.00669285092428486,0.0426666666666667,0.0233333333333333,0.0833333333333333,1790,0.0374301675977654
1,293,4,"low","low",300,3000,-5,0.00669285092428486,0.042,0.0233333333333333,0.0833333333333333,1801,0.0383120488617435
1,294,4,"low","low",300,3000,-5,0.00669285092428486,0.042,0.0233333333333333,0.0833333333333333,1805,0.0398891966759003
1,295,4,"low","low",300,3000,-5,0.00669285092428486,0.0403333333333333,0.0233333333333333,0.0833333333333333,1805,0.0393351800554017
1,296,4,"low","low",300,3000,-5,0.00669285092428486,0.0406666666666667,0.0233333333333333,0.0833333333333333,1808,0.0414823008849558
1,297,4,"low","low",300,3000,-5,0.00669285092428486,0.039,0.02,0.0833333333333333,1809,0.0403537866224433
1,298,4,"low","low",300,3000,-5,0.00669285092428486,0.035,0.02,0.05,1817,0.0379746835443038
1,299,4,"low","low",300,3000,-5,0.00669285092428486,0.0336666666666667,0.02,0.0433333333333333,1808,0.0337389380530973
1,300,4,"low","low",300,3000,-5,0.00669285092428486,0.0333333333333333,0.02,0.0433333333333333,1799,0.0344635908838243
2,1,6,"low","low",300,3000,-5,0.00669285092428486,0.051,0.03,0.0766666666666667,1457,0.0487302676733013
2,2,6,"low","low",300,3000,-5,0.00669285092428486,0.049,0.03,0.0766666666666667,1455,0.0481099656357388
2,3,6,"low","low",300,3000,-5,0.00669285092428486,0.046,0.03,0.0766666666666667,1444,0.046398891966759
2,4,6,"low","low",300,3000,-5,0.00669285092428486,0.0466666666666667,0.0333333333333333,0.0766666666666667,1424,0.0449438202247191
2,5,6,"low","low",300,3000,-5,0.00669285092428486,0.0453333333333333,0.0333333333333333,0.0633333333333333,1409,0.0454222853087296
2,6,6,"low","low",300,3000,-5,0.00669285092428486,0.0493333333333333,0.0333333333333333,0.0733333333333333,1426,0.0532959326788219
2,7,6,"low","low",300,3000,-5,0.00669285092428486,0.047,0.03,0.0733333333333333,1426,0.0504908835904628
2,8,6,"low","low",300,3000,-5,0.00669285092428486,0.049,0.03,0.0733333333333333,1405,0.0498220640569395
2,9,6,"low","low",300,3000,-5,0.00669285092428486,0.0506666666666667,0.03,0.0733333333333333,1423,0.0491918482080112
2,10,6,"low","low",300,3000,-5,0.00669285092428486,0.0523333333333333,0.03,0.0766666666666667,1412,0.0495750708215297
2,11,6,"low","low",300,3000,-5,0.00669285092428486,0.0543333333333333,0.03,0.0766666666666667,1412,0.051699716713881
2,12,6,"low","low",300,3000,-5,0.00669285092428486,0.0556666666666667,0.03,0.0766666666666667,1392,0.0531609195402299
2,13,6,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.03,0.0766666666666667,1407,0.0540156361051883
2,14,6,"low","low",300,3000,-5,0.00669285092428486,0.0576666666666667,0.03,0.0766666666666667,1410,0.0588652482269504
2,15,6,"low","low",300,3000,-5,0.00669285092428486,0.057,0.03,0.0766666666666667,1418,0.0535966149506347
2,16,6,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.03,0.0766666666666667,1410,0.0539007092198582
2,17,6,"low","low",300,3000,-5,0.00669285092428486,0.056,0.0366666666666667,0.0766666666666667,1412,0.0538243626062323
2,18,6,"low","low",300,3000,-5,0.00669285092428486,0.054,0.0366666666666667,0.0766666666666667,1432,0.0523743016759777
2,19,6,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0366666666666667,0.0833333333333333,1413,0.0587402689313517
2,20,6,"low","low",300,3000,-5,0.00669285092428486,0.054,0.0366666666666667,0.0833333333333333,1410,0.0581560283687943
2,21,6,"low","low",300,3000,-5,0.00669285092428486,0.0526666666666667,0.0366666666666667,0.0833333333333333,1437,0.0570633263743911
2,22,6,"low","low",300,3000,-5,0.00669285092428486,0.0513333333333333,0.0366666666666667,0.0833333333333333,1474,0.05359565807327
2,23,6,"low","low",300,3000,-5,0.00669285092428486,0.05,0.0366666666666667,0.0833333333333333,1475,0.0515254237288136
2,24,6,"low","low",300,3000,-5,0.00669285092428486,0.0486666666666667,0.0333333333333333,0.0833333333333333,1481,0.0506414584740041
2,25,6,"low","low",300,3000,-5,0.00669285092428486,0.0473333333333333,0.0333333333333333,0.0833333333333333,1484,0.0512129380053908
2,26,6,"low","low",300,3000,-5,0.00669285092428486,0.045,0.0333333333333333,0.0833333333333333,1489,0.0456682337139019
2,27,6,"low","low",300,3000,-5,0.00669285092428486,0.0473333333333333,0.0333333333333333,0.0833333333333333,1493,0.0502344273275285
2,28,6,"low","low",300,3000,-5,0.00669285092428486,0.047,0.0333333333333333,0.0833333333333333,1474,0.0495251017639077
2,29,6,"low","low",300,3000,-5,0.00669285092428486,0.047,0.0333333333333333,0.0833333333333333,1472,0.046195652173913
2,30,6,"low","low",300,3000,-5,0.00669285092428486,0.0466666666666667,0.0333333333333333,0.0833333333333333,1469,0.0442477876106195
2,31,6,"low","low",300,3000,-5,0.00669285092428486,0.05,0.0333333333333333,0.0833333333333333,1448,0.0462707182320442
2,32,6,"low","low",300,3000,-5,0.00669285092428486,0.051,0.0333333333333333,0.0833333333333333,1440,0.0479166666666667
2,33,6,"low","low",300,3000,-5,0.00669285092428486,0.051,0.0333333333333333,0.0833333333333333,1425,0.0484210526315789
2,34,6,"low","low",300,3000,-5,0.00669285092428486,0.054,0.0333333333333333,0.0833333333333333,1422,0.049929676511955
2,35,6,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0333333333333333,0.0833333333333333,1430,0.0517482517482517
2,36,6,"low","low",300,3000,-5,0.00669285092428486,0.0583333333333333,0.0366666666666667,0.0833333333333333,1435,0.0543554006968641
2,37,6,"low","low",300,3000,-5,0.00669285092428486,0.0586666666666667,0.0366666666666667,0.0833333333333333,1426,0.0525946704067321
2,38,6,"low","low",300,3000,-5,0.00669285092428486,0.06,0.04,0.0833333333333333,1431,0.0566037735849057
2,39,6,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.04,0.0866666666666667,1432,0.0565642458100559
2,40,6,"low","low",300,3000,-5,0.00669285092428486,0.0603333333333333,0.04,0.0866666666666667,1442,0.0554785020804438
2,41,6,"low","low",300,3000,-5,0.00669285092428486,0.0573333333333333,0.04,0.0866666666666667,1444,0.054016620498615
2,42,6,"low","low",300,3000,-5,0.00669285092428486,0.0573333333333333,0.04,0.0866666666666667,1427,0.0532585844428872
2,43,6,"low","low",300,3000,-5,0.00669285092428486,0.0593333333333333,0.0433333333333333,0.0866666666666667,1419,0.0542635658914729
2,44,6,"low","low",300,3000,-5,0.00669285092428486,0.0576666666666667,0.0433333333333333,0.0866666666666667,1421,0.0506685432793807
2,45,6,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0333333333333333,0.0866666666666667,1406,0.0497866287339972
2,46,6,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0333333333333333,0.0866666666666667,1394,0.0502152080344333
2,47,6,"low","low",300,3000,-5,0.00669285092428486,0.0546666666666667,0.0333333333333333,0.0866666666666667,1405,0.0498220640569395
2,48,6,"low","low",300,3000,-5,0.00669285092428486,0.054,0.0333333333333333,0.0866666666666667,1396,0.0479942693409742
2,49,6,"low","low",300,3000,-5,0.00669285092428486,0.05,0.0333333333333333,0.0766666666666667,1391,0.0460100647016535
2,50,6,"low","low",300,3000,-5,0.00669285092428486,0.05,0.0333333333333333,0.0766666666666667,1373,0.0466132556445739
2,51,6,"low","low",300,3000,-5,0.00669285092428486,0.05,0.0333333333333333,0.0766666666666667,1371,0.0452224653537564
2,52,6,"low","low",300,3000,-5,0.00669285092428486,0.049,0.0333333333333333,0.0766666666666667,1397,0.047244094488189
2,53,6,"low","low",300,3000,-5,0.00669285092428486,0.0486666666666667,0.0333333333333333,0.0766666666666667,1408,0.046875
2,54,6,"low","low",300,3000,-5,0.00669285092428486,0.0483333333333333,0.0333333333333333,0.0766666666666667,1408,0.0475852272727273
2,55,6,"low","low",300,3000,-5,0.00669285092428486,0.051,0.0433333333333333,0.0766666666666667,1416,0.0508474576271186
2,56,6,"low","low",300,3000,-5,0.00669285092428486,0.0496666666666667,0.0433333333333333,0.0633333333333333,1417,0.0522230063514467
2,57,6,"low","low",300,3000,-5,0.00669285092428486,0.0516666666666667,0.0433333333333333,0.0633333333333333,1400,0.0542857142857143
2,58,6,"low","low",300,3000,-5,0.00669285092428486,0.0523333333333333,0.0433333333333333,0.0633333333333333,1418,0.0571227080394922
2,59,6,"low","low",300,3000,-5,0.00669285092428486,0.0543333333333333,0.0433333333333333,0.0666666666666667,1433,0.0600139567341242
2,60,6,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0433333333333333,0.0666666666666667,1448,0.0607734806629834
2,61,6,"low","low",300,3000,-5,0.00669285092428486,0.054,0.03,0.0666666666666667,1451,0.0634045485871813
2,62,6,"low","low",300,3000,-5,0.00669285092428486,0.053,0.03,0.0666666666666667,1442,0.0624133148404993
2,63,6,"low","low",300,3000,-5,0.00669285092428486,0.053,0.03,0.0666666666666667,1436,0.064066852367688
2,64,6,"low","low",300,3000,-5,0.00669285092428486,0.053,0.03,0.0666666666666667,1440,0.0652777777777778
2,65,6,"low","low",300,3000,-5,0.00669285092428486,0.0543333333333333,0.03,0.0733333333333333,1455,0.065979381443299
2,66,6,"low","low",300,3000,-5,0.00669285092428486,0.053,0.03,0.0733333333333333,1463,0.0628844839371155
2,67,6,"low","low",300,3000,-5,0.00669285092428486,0.0496666666666667,0.03,0.0733333333333333,1482,0.0566801619433198
2,68,6,"low","low",300,3000,-5,0.00669285092428486,0.0486666666666667,0.03,0.0733333333333333,1494,0.0548862115127175
2,69,6,"low","low",300,3000,-5,0.00669285092428486,0.0466666666666667,0.03,0.0733333333333333,1502,0.0492676431424767
2,70,6,"low","low",300,3000,-5,0.00669285092428486,0.0463333333333333,0.03,0.0733333333333333,1501,0.0499666888740839
2,71,6,"low","low",300,3000,-5,0.00669285092428486,0.0516666666666667,0.03,0.0833333333333333,1500,0.0553333333333333
2,72,6,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.03,0.0833333333333333,1498,0.0594125500667557
2,73,6,"low","low",300,3000,-5,0.00669285092428486,0.0533333333333333,0.0266666666666667,0.0833333333333333,1503,0.0552228875582169
2,74,6,"low","low",300,3000,-5,0.00669285092428486,0.0536666666666667,0.0266666666666667,0.0833333333333333,1512,0.0522486772486772
2,75,6,"low","low",300,3000,-5,0.00669285092428486,0.0503333333333333,0.0266666666666667,0.0833333333333333,1517,0.0487804878048781
2,76,6,"low","low",300,3000,-5,0.00669285092428486,0.0523333333333333,0.0266666666666667,0.0833333333333333,1524,0.0498687664041995
2,77,6,"low","low",300,3000,-5,0.00669285092428486,0.0553333333333333,0.0266666666666667,0.0833333333333333,1517,0.0553724456163481
2,78,6,"low","low",300,3000,-5,0.00669285092428486,0.0566666666666667,0.0266666666666667,0.0833333333333333,1492,0.0556300268096515
2,79,6,"low","low",300,3000,-5,0.00669285092428486,0.0563333333333333,0.0266666666666667,0.0833333333333333,1477,0.0575490859851049
2,80,6,"low","low",300,3000,-5,0.00669285092428486,0.056,0.0266666666666667,0.0833333333333333,1479,0.0567951318458418
2,81,6,"low","low",300,3000,-5,0.00669285092428486,0.052,0.0266666666666667,0.0833333333333333,1480,0.0493243243243243
