"method","estimand","tau","beta_trt","scenario","conf_mult","sample_size_scenario","initiation_scenario","n_sites","n_per_site","total_n","init_intercept","zero_cov_init_prob","mean_est","median_est","truth","bias","median_bias","emp_sd","rmse","coverage","mean_observed_init_rate","mean_min_site_init_rate","mean_max_site_init_rate","mean_landmark_n","mean_landmark_treated_rate","n_reps"
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.4153236993805,10.4105033798709,10.2402817031423,0.175041996238179,0.170221676728508,0.20133622854622,0.175041996238179,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.4162523833479,10.4283946082823,10.2363821818315,0.179870201516413,0.192012426450768,0.181719367421379,0.179870201516413,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.3775445483848,10.3820414005574,10.2372042558539,0.140340292530955,0.144837144703489,0.151824605846017,0.140340292530955,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.4364884053168,10.4252220918534,10.2632513403433,0.173237064973495,0.161970751510143,0.235208459732851,0.173237064973495,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.6116563488847,10.6172574531857,10.2480232548933,0.363633093991405,0.36923419829243,0.355503781067135,0.363633093991405,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.6111013373637,10.5922328265641,10.2397591991484,0.371342138215223,0.352473627415701,0.462552966163967,0.371342138215223,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,10.30429494415,10.3235201622021,10.2632513403433,0.0410436038066646,0.0602688218587595,0.446348270432894,0.0410436038066646,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,10.8815463150176,10.9071368660969,10.2480232548933,0.633523060124309,0.659113611203662,0.600609095117951,0.633523060124309,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,11.0017066482551,10.9565505712713,10.2397591991484,0.761947449106687,0.716791372122888,0.557239166128272,0.761947449106687,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.2378280694642,10.2387504284405,10.2402817031423,-0.0024536336781816,-0.00153127470184522,0.0861673611494436,0.0024536336781816,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.2511445863461,10.2550257882543,10.2363821818315,0.0147624045146306,0.0186436064227795,0.0850184996580525,0.0147624045146306,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.2009685917452,10.1869692180232,10.2372042558539,-0.0362356641086837,-0.0502350378306939,0.0877777699030037,0.0362356641086837,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.2359601661454,10.2276873997905,10.2402817031423,-0.00432153699691825,-0.012594303351813,0.19839113042656,0.00432153699691825,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.2524959980892,10.2686724734555,10.2363821818315,0.0161138162576871,0.0322902916239993,0.180850295685167,0.0161138162576871,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.2158354853845,10.2180216842215,10.2372042558539,-0.0213687704693493,-0.0191825716323972,0.147612440673058,0.0213687704693493,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.3262673750691,10.3145415170458,10.2632513403433,0.0630160347258231,0.0512901767025475,0.286023785851185,0.0630160347258231,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.4443687492594,10.4937186565102,10.2480232548933,0.196345494366169,0.245695401616922,0.416467007110261,0.196345494366169,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,10.3579590082399,10.3587170249847,10.2397591991484,0.118199809091485,0.118957825836262,0.610502307129382,0.118199809091485,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,10.1234758230239,10.2030425237924,10.2632513403433,-0.139775517319363,-0.0602088165508867,0.634673526309379,0.139775517319363,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,10.5168864146291,10.5379623788973,10.2480232548933,0.268863159735809,0.289939124004077,0.636524214621836,0.268863159735809,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,10.3859434787544,10.4690979810101,10.2397591991484,0.146184279605997,0.229338781861664,0.727084273419296,0.146184279605997,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.2378242545573,10.239213511723,10.2402817031423,-0.00245744858507022,-0.00106819141934267,0.086188680556999,0.00245744858507022,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.2516220305517,10.2554798967254,10.2363821818315,0.0152398487201862,0.0190977148939186,0.0852321871293661,0.0152398487201862,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.1998685552896,10.1851842640213,10.2372042558539,-0.0373357005642235,-0.0520199918325357,0.0878098848861336,0.0373357005642235,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.2358433430083,10.2286373576015,10.2402817031423,-0.00443836013403658,-0.0116443455408355,0.200445604115646,0.00443836013403658,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.2502762758186,10.2670071448564,10.2363821818315,0.0138940939871394,0.030624963024918,0.181159466257897,0.0138940939871394,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.2133878989045,10.2143909042156,10.2372042558539,-0.0238163569493737,-0.0228133516382254,0.147727098031296,0.0238163569493737,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.1663566025587,13.1727736714928,13.1067825583826,0.0595740441761848,0.0659911131102557,0.221726651343083,0.0595740441761848,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.0511139198629,13.0343389124779,12.9309598012191,0.120154118643818,0.103379111258807,0.199591162578856,0.120154118643818,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,12.862253585081,12.8976531983584,12.8514047025947,0.0108488824863162,0.0462484957637788,0.275412045817405,0.0108488824863162,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0403995386061,13.0984105257691,13.1067825583826,-0.0663830197764416,-0.00837203261345643,0.607882062167582,0.0663830197764416,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.035317360299,13.0362871889035,12.9309598012191,0.104357559079954,0.105327387684429,0.420115122488511,0.104357559079954,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,12.9862403091988,12.9700476678045,12.8514047025947,0.134835606604132,0.118642965209848,0.366197845661409,0.134835606604132,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,12.1555028559497,12.1633037705844,12.3123314699663,-0.156828614016651,-0.149027699381875,0.929767419275215,0.156828614016651,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.7924916502141,11.7637972648409,11.7500699407729,0.0424217094412184,0.0137273240680216,0.607046917726992,0.0424217094412184,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.3393653913662,11.2888348483159,11.373640114069,-0.0342747227027919,-0.0848052657530882,0.641013770239996,0.0342747227027919,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,11.9069418717279,11.825732741088,12.3123314699663,-0.405389598238448,-0.486598728878285,1.97620787311286,0.405389598238448,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,11.1760520489424,11.167941360614,11.7500699407729,-0.574017891830549,-0.582128580158923,1.22469188246692,0.574017891830549,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,11.1194809561859,11.0410274027611,11.373640114069,-0.25415915788305,-0.33261271130792,0.935985379427116,0.25415915788305,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ipw_no_clone","RMST1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,15.1375117107175,15.1131620282705,13.1067825583826,2.03072915233498,2.00637946988798,0.186990938727585,2.03072915233498,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ipw_no_clone","RMST1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,15.6348871978143,15.6467977004641,12.9309598012191,2.70392739659524,2.71583789924507,0.200742068963544,2.70392739659524,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ipw_no_clone","RMST1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,15.859504567748,15.8778506531827,12.8514047025947,3.00809986515332,3.02644595058805,0.2004041352381,3.00809986515332,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ipw_no_clone","RMST1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,15.1970093394628,15.2004635317742,13.1067825583826,2.09022678108022,2.09368097339161,0.332819406781163,2.09022678108022,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ipw_no_clone","RMST1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,15.5904027655713,15.582961411664,12.9309598012191,2.65944296435227,2.65200161044489,0.382393400961493,2.65944296435227,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ipw_no_clone","RMST1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,15.9258838625392,15.9033324244383,12.8514047025947,3.07447915994454,3.05192772184366,0.351415056428147,3.07447915994454,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ipw_no_clone","RMST1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,15.2783839509446,15.1893287526684,12.3123314699663,2.96605248097825,2.87699728270211,1.37247514258823,2.96605248097825,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ipw_no_clone","RMST1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,16.3300340892342,16.2489699047826,11.7500699407729,4.57996414846126,4.49889996400974,1.01038299318725,4.57996414846126,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ipw_no_clone","RMST1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,17.0009190677797,16.8743323400667,11.373640114069,5.62727895371073,5.50069222599772,1.31893861149463,5.62727895371073,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ipw_no_clone","RMST1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,15.0939079730503,14.7809116050856,12.3123314699663,2.78157650308399,2.46858013511934,2.72886608548418,2.78157650308399,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ipw_no_clone","RMST1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,15.4583419957261,15.3903325632667,11.7500699407729,3.70827205495323,3.64026262249379,2.06900108681255,3.70827205495323,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ipw_no_clone","RMST1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,16.415028340623,16.2210339380082,11.373640114069,5.04138822655396,4.84739382393919,2.05143849510837,5.04138822655396,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_landmark_ipw","RMST1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,18.9586574142772,18.9182319151125,13.1067825583826,5.85187485589464,5.81144935672989,0.272337723629129,5.85187485589464,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_landmark_ipw","RMST1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,20.8233325279658,20.8318537774858,12.9309598012191,7.8923727267467,7.90089397626673,0.221736979944475,7.8923727267467,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_landmark_ipw","RMST1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,22.4634345984492,22.448219992035,12.8514047025947,9.61202989585458,9.59681528944031,0.144300944016111,9.61202989585458,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_landmark_ipw","RMST1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,18.8323889117797,18.723101262573,13.1067825583826,5.7256063533971,5.61631870419047,0.746252493683783,5.7256063533971,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_landmark_ipw","RMST1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,20.8253638466935,20.7615180231536,12.9309598012191,7.89440404547448,7.83055822193456,0.475895319841049,7.89440404547448,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_landmark_ipw","RMST1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,22.4559219050605,22.4392524972344,12.8514047025947,9.60451720246584,9.58784779463976,0.239489722006775,9.60451720246584,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_landmark_ipw","RMST1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,19.4433850693644,19.0256940835303,12.3123314699663,7.13105359939813,6.71336261356399,2.21445403965932,7.13105359939813,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_landmark_ipw","RMST1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,21.9063057301516,21.7620780191769,11.7500699407729,10.1562357893787,10.012008078404,1.60947023709074,10.1562357893787,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_landmark_ipw","RMST1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,23.537063242072,23.6707451531865,11.373640114069,12.163423128003,12.2971050391175,1.2257812817761,12.163423128003,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_landmark_ipw","RMST1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,18.6145513702131,18.5598750977288,12.3123314699663,6.30221990024678,6.24754362776249,2.97228317319082,6.30221990024678,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_landmark_ipw","RMST1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,20.472315191275,20.529702886397,11.7500699407729,8.72224525050205,8.77963294562411,2.08407194613705,8.72224525050205,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_landmark_ipw","RMST1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,22.4624330354866,22.493259861809,11.373640114069,11.0887929214176,11.11961974774,2.04134936401308,11.0887929214176,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_perprotocol_naive","RMST1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,11.8907604388851,11.8997768032431,13.1067825583826,-1.21602211949744,-1.20700575513944,0.104614554071181,1.21602211949744,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_perprotocol_naive","RMST1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,12.5845196351318,12.5897906948892,12.9309598012191,-0.34644016608726,-0.341169106329907,0.139670447013393,0.34644016608726,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_perprotocol_naive","RMST1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.0267700812805,13.0279153331805,12.8514047025947,0.175365378685861,0.176510630585801,0.126738672473498,0.175365378685861,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_perprotocol_naive","RMST1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,11.8769951365949,11.8588631112184,13.1067825583826,-1.22978742178767,-1.24791944716413,0.207069278034063,1.22978742178767,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_perprotocol_naive","RMST1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,12.5778318155631,12.5936289376208,12.9309598012191,-0.353127985656013,-0.33733086359824,0.186541878052268,0.353127985656013,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_perprotocol_naive","RMST1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0746604497031,13.0971658860077,12.8514047025947,0.223255747108413,0.24576118341303,0.206849028050825,0.223255747108413,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_perprotocol_naive","RMST1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,8.91187641469731,8.93980629620956,12.3123314699663,-3.400455055269,-3.37252517375675,0.439445672176255,3.400455055269,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_perprotocol_naive","RMST1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,9.65168064497614,9.6673273155416,11.7500699407729,-2.09838929579676,-2.0827426252313,0.303434565496355,2.09838929579676,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_perprotocol_naive","RMST1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,10.3390522441131,10.3440704032809,11.373640114069,-1.03458786995587,-1.02956971078807,0.371794320219575,1.03458786995587,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_perprotocol_naive","RMST1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,8.87822489320847,8.87254025044723,12.3123314699663,-3.43410657675784,-3.43979121951908,0.725405169017496,3.43410657675784,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_perprotocol_naive","RMST1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,9.8509167399295,9.87576282368465,11.7500699407729,-1.8991532008434,-1.87430711708825,0.648994599165636,1.8991532008434,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_perprotocol_naive","RMST1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.1994120195858,10.0945917508418,11.373640114069,-1.17422809448324,-1.27904836322725,0.618429054908174,1.17422809448324,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"local_ccw_meta","RMST1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.1693105279299,13.172548386582,13.1067825583826,0.0625279695472878,0.0657658281994689,0.215896786002085,0.0625279695472878,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"local_ccw_meta","RMST1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.0547511083175,13.0369490055183,12.9309598012191,0.123791307098475,0.105989204299263,0.195105526752828,0.123791307098475,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"local_ccw_meta","RMST1",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,12.8776871613749,12.9042262232773,12.8514047025947,0.0262824587801996,0.052821520682599,0.258830637001446,0.0262824587801996,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"local_ccw_meta","RMST1",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0963149144452,13.0995634612767,13.1067825583826,-0.0104676439373428,-0.00721909710586033,0.363299718303054,0.0104676439373428,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"local_ccw_meta","RMST1",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0453120590558,13.0565104826303,12.9309598012191,0.114352257836705,0.125550681411267,0.397477680117586,0.114352257836705,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"local_ccw_meta","RMST1",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,13.0002755930504,13.002898296162,12.8514047025947,0.14887089045574,0.151493593567309,0.342409752572785,0.14887089045574,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"local_ccw_meta","RMST1",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.8312802685206,11.8259077438624,12.3123314699663,-0.481051201445728,-0.486423726103896,0.831581510170243,0.481051201445728,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"local_ccw_meta","RMST1",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.5492089360767,11.5036742268615,11.7500699407729,-0.200861004696228,-0.246395713911353,0.543917295791952,0.200861004696228,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"local_ccw_meta","RMST1",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,11.0896331615034,11.1385599693059,11.373640114069,-0.284006952565616,-0.23508014476309,0.521628648610867,0.284006952565616,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"local_ccw_meta","RMST1",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.9409637901455,10.9782124835935,12.3123314699663,-1.37136767982078,-1.33411898637278,1.25664540321606,1.37136767982078,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"local_ccw_meta","RMST1",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.6719982997403,10.5574719704313,11.7500699407729,-1.07807164103262,-1.19259797034155,0.982560228531406,1.07807164103262,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"local_ccw_meta","RMST1",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,10.6884655631849,10.6933175606236,11.373640114069,-0.685174550884083,-0.680322553445384,0.633983983980616,0.685174550884083,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"pooled_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.1611352678614,13.1689552631972,13.1067825583826,0.0543527094788173,0.0621727048146656,0.216871209529007,0.0543527094788173,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"pooled_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,13.0445613523728,13.0383189953394,12.9309598012191,0.113601551153736,0.10735919412036,0.189951503998935,0.113601551153736,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
