"method","estimand","tau","beta_trt","heterogeneity","patient_mix","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated CCW","RMST_diff",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.934910828829743,1.16676951164325,1.27827080191068,-0.231858682813503,1.26340001192124,0.87,100
"Federated CCW","RMST_diff",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.754224880285984,0.933819513142996,0.86479001518391,-0.179594632857013,0.850197563618344,0.9,100
"Federated CCW","RMST_diff",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.55800984933638,0.848120545082169,0.857516762632346,-0.290110695745789,0.811016809357212,0.8,100
"Federated CCW","RMST_diff",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.876337671003361,0.836662724831749,1.46400327034423,0.0396749461716117,1.47083823905951,0.88,100
"Federated CCW","RMST_diff",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.508450885651692,0.659223907179777,1.15411524549983,-0.150773021528086,1.14998879918763,0.84,100
"Federated CCW","RMST_diff",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.528317938953135,0.589236171279536,0.844854813774113,-0.0609182323264011,0.846900841707199,0.85,100
"Federated CCW","RMST_diff",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",2.38553676738827,2.43790061495074,0.683173138784027,-0.0523638475624677,0.684594966167214,0.93,100
"Federated CCW","RMST_diff",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.78597691624502,1.72241227503814,0.518777774086615,0.0635646412068801,0.517462647141189,0.96,100
"Federated CCW","RMST_diff",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.45884631266313,1.49244205358015,0.440655001274449,-0.0335957409170245,0.441585934691761,0.94,100
"Federated CCW","RMST_diff",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.76743509643443,1.71514812626617,0.944344065637625,0.0522869701682657,0.947645560395337,0.92,100
"Federated CCW","RMST_diff",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.11468858415809,1.24041743887984,0.427012654322891,-0.125728854721747,0.410139249625135,0.9,100
"Federated CCW","RMST_diff",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.01960535279522,1.05270212511887,0.332036821669953,-0.0330967723236494,0.332047603083619,0.91,100
"Federated CCW","RMST_diff",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.2032349094547,1.23201315037558,0.930069335308034,-0.0287782409208784,0.934307273947571,0.88,100
"Federated CCW","RMST_diff",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.864318964123247,0.876130846068342,0.540663394806489,-0.0118118819450949,0.543257464426531,0.91,100
"Federated CCW","RMST_diff",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.721189238309694,0.754752216644976,0.435003049353851,-0.0335629783352819,0.435891260919364,0.93,100
"Federated CCW","RMST_diff",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",2.22332321338468,2.25336585502861,0.851835054599273,-0.0300426416439244,0.855593833549117,0.94,100
"Federated CCW","RMST_diff",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.54544308407739,1.63971512020323,0.643176347389069,-0.0942720361258343,0.639435196679823,0.9,100
"Federated CCW","RMST_diff",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.39524147040988,1.43351738441364,0.56189410387688,-0.0382759140037591,0.563413064448,0.9,100
"Federated CCW","RMST_diff",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.53638323355283,1.59822019736997,0.929910574144502,-0.0618369638171451,0.932526635041733,0.89,100
"Federated CCW","RMST_diff",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.19215418384442,1.18453373586388,0.749565464264685,0.00762044798054595,0.753302703849641,0.93,100
"Federated CCW","RMST_diff",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.00680548469585,1.02600548477574,0.490700913591565,-0.0192000000798916,0.492795311244306,0.89,100
"Federated CCW","RMST_diff",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.06961628245997,1.1704438223159,0.988843017917186,-0.100827539855931,0.988644782696852,0.88,100
"Federated CCW","RMST_diff",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.780689504752959,0.812841652034551,0.724126053631832,-0.0321521472815921,0.72705631822598,0.89,100
"Federated CCW","RMST_diff",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.654267662352828,0.722424639183064,0.464827130774488,-0.0681569768302362,0.462119500061157,0.92,100
"Pooled CCW","RMST_diff",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.35682048470743,1.69543256070381,1.36951647052473,-0.338612075996378,1.33368072180151,0.82,100
"Pooled CCW","RMST_diff",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.30413616367955,1.45892350544869,0.829849150806681,-0.154787341769147,0.819392785723408,0.89,100
"Pooled CCW","RMST_diff",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.10511506647656,1.31454091103166,0.763875587190476,-0.209425844555095,0.738307324487506,0.83,100
"Pooled CCW","RMST_diff",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.967086851883711,1.16676951164325,1.35435769471595,-0.199682659759535,1.34630493214984,0.88,100
"Pooled CCW","RMST_diff",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.92252493199009,0.933819513142996,0.868235839706266,-0.0112945811529062,0.872536014588837,0.88,100
"Pooled CCW","RMST_diff",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.616082148316934,0.848120545082169,0.801438200950277,-0.232038396765235,0.770976930027994,0.83,100
"Pooled CCW","RMST_diff",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.845263057630598,0.836662724831749,1.31259532940184,0.00860033279884874,1.31917962456289,0.86,100
"Pooled CCW","RMST_diff",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.495042004267395,0.659223907179777,0.851871769347181,-0.164181902912382,0.84011171345098,0.89,100
"Pooled CCW","RMST_diff",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.595417881569404,0.589236171279536,0.764294021309086,0.0061817102898679,0.768119267797866,0.87,100
"Pooled CCW","RMST_diff",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",2.4163594345161,2.43790061495074,0.663718005360133,-0.0215411804346346,0.666710277501387,0.92,100
"Pooled CCW","RMST_diff",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.7716761679946,1.72241227503814,0.471327953094968,0.0492638929564658,0.471107772760137,0.97,100
"Pooled CCW","RMST_diff",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.50259239829111,1.49244205358015,0.449119631588362,0.0101503447109572,0.451266919132511,0.94,100
"Pooled CCW","RMST_diff",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.75639245632122,1.71514812626617,0.831032753236516,0.0412443300550544,0.834190070019638,0.9,100
"Pooled CCW","RMST_diff",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.1271057133774,1.24041743887984,0.414832905427906,-0.113311725502437,0.401067757052206,0.91,100
"Pooled CCW","RMST_diff",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.01622401518474,1.05270212511887,0.32894754556023,-0.0364781099341311,0.328565654195478,0.89,100
"Pooled CCW","RMST_diff",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.23137565963766,1.23201315037558,0.914394689783107,-0.000637490737914055,0.919001017964233,0.88,100
"Pooled CCW","RMST_diff",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.881356843673434,0.876130846068342,0.54046262748674,0.00522599760509153,0.543159984113637,0.93,100
"Pooled CCW","RMST_diff",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.736928791521426,0.754752216644976,0.419749793181458,-0.0178234251235493,0.421483927815534,0.9,100
"Pooled CCW","RMST_diff",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",2.18558969607891,2.25336585502861,0.877721511767585,-0.0677761589496937,0.879509415881285,0.91,100
"Pooled CCW","RMST_diff",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.54833380839974,1.63971512020323,0.608246033451334,-0.091381311803486,0.604371861131564,0.89,100
"Pooled CCW","RMST_diff",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.38894318546599,1.43351738441364,0.553290887164758,-0.0445741989476461,0.554270789131618,0.86,100
"Pooled CCW","RMST_diff",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.58073318904669,1.59822019736997,0.943696205478158,-0.0174870083232797,0.948287522339093,0.9,100
"Pooled CCW","RMST_diff",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.23498262896956,1.18453373586388,0.737543802171251,0.0504488931056799,0.739523303534338,0.91,100
"Pooled CCW","RMST_diff",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.02722091995223,1.02600548477574,0.500344680215855,0.00121543517648505,0.502863840576383,0.93,100
"Pooled CCW","RMST_diff",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.08297703677719,1.1704438223159,1.01523789609168,-0.0874667855387097,1.01655863662911,0.91,100
"Pooled CCW","RMST_diff",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.791225623814841,0.812841652034551,0.689087604910848,-0.0216160282197103,0.692218271880355,0.9,100
"Pooled CCW","RMST_diff",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.639554438903883,0.722424639183064,0.472399381876474,-0.082870200279181,0.46741682769352,0.89,100
"Federated landmark IPW","RMST_diff",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",2.01233411163124,1.69543256070381,1.12407034816992,0.316901550927431,1.08390779857549,NA,100
"Federated landmark IPW","RMST_diff",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.18701459789885,1.45892350544869,0.813057922501634,-0.271908907549843,0.770103450572428,NA,100
"Federated landmark IPW","RMST_diff",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.535336777500949,1.31454091103166,0.844905023918073,-0.779204133530711,0.328303594608685,NA,100
"Federated landmark IPW","RMST_diff",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.66703464946019,1.16676951164325,1.34006750918972,0.500265137816944,1.24945067568941,NA,100
"Federated landmark IPW","RMST_diff",10,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.970885349872355,0.933819513142996,0.615139053884388,0.0370658367293592,0.617114644295018,NA,100
"Federated landmark IPW","RMST_diff",15,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.326232407732656,0.848120545082169,0.63469243438724,-0.521888137349514,0.363022188656319,NA,100
"Federated landmark IPW","RMST_diff",5,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",1.27632662593081,0.836662724831749,1.42097004515326,0.439663901099057,1.35804803595932,NA,100
"Federated landmark IPW","RMST_diff",10,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.700156843658645,0.659223907179777,0.681501988989141,0.0409329364788677,0.683698687035386,NA,100
"Federated landmark IPW","RMST_diff",15,-0.5,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",0.341849969207042,0.589236171279536,0.37730680418234,-0.247386202072494,0.286322011817023,NA,100
"Federated landmark IPW","RMST_diff",5,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",3.59555169162578,2.43790061495074,1.4762804414579,1.15765107667504,0.920719923911248,NA,100
"Federated landmark IPW","RMST_diff",10,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",2.12063469553485,1.72241227503814,0.611684399784589,0.398222420496714,0.466641459009199,NA,100
"Federated landmark IPW","RMST_diff",15,-1,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.925288290731038,1.49244205358015,0.642386348174023,-0.567153762849116,0.303176498926715,NA,100
"Federated landmark IPW","RMST_diff",5,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",2.61419963348329,1.71514812626617,1.37514626971335,0.899051507217123,1.04578695441152,NA,100
"Federated landmark IPW","RMST_diff",10,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.46421097256973,1.24041743887984,0.603661243508824,0.22379353368989,0.563469905619277,NA,100
"Federated landmark IPW","RMST_diff",15,-0.7,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.63234168862344,1.05270212511887,0.523654614067357,-0.420360436495427,0.313841075176734,NA,100
"Federated landmark IPW","RMST_diff",5,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.88262664513375,1.23201315037558,1.13492710975087,0.65061349475817,0.934610395188264,NA,100
"Federated landmark IPW","RMST_diff",10,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",1.07409539007691,0.876130846068342,0.633018503674991,0.197964544008563,0.604296456537889,NA,100
"Federated landmark IPW","RMST_diff",15,-0.5,"low","s1:N(-0.25,0.95^2),Bern(0.35);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.25,1.05^2),Bern(0.45)",25,"1000/1000/1000","-4.5/-3/-1.5",0.438420882809122,0.754752216644976,0.455122325370814,-0.316331333835853,0.328865233342752,NA,100
"Federated landmark IPW","RMST_diff",5,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",3.10915757508886,2.25336585502861,1.35514151394842,0.855791720060249,1.05602124189626,NA,100
"Federated landmark IPW","RMST_diff",10,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.80082766061541,1.63971512020323,0.523288564714276,0.161112540412182,0.500377303382218,NA,100
"Federated landmark IPW","RMST_diff",15,-1,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.8004581544957,1.43351738441364,0.724491903868208,-0.633059229917935,0.354088002224711,NA,100
"Federated landmark IPW","RMST_diff",5,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",2.39360072140391,1.59822019736997,1.33557327706552,0.795380524033939,1.07831040694986,NA,100
"Federated landmark IPW","RMST_diff",10,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.43383186357366,1.18453373586388,0.691190996746461,0.249298127709777,0.647914632660758,NA,100
"Federated landmark IPW","RMST_diff",15,-0.7,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.613744476749446,1.02600548477574,0.51064125488319,-0.412261008026298,0.302840679602394,NA,100
"Federated landmark IPW","RMST_diff",5,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",1.66319879016207,1.1704438223159,1.22723901956699,0.492754967846168,1.12963217076308,NA,100
"Federated landmark IPW","RMST_diff",10,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.982361266511487,0.812841652034551,0.753872673928359,0.169519614476936,0.738266539699508,NA,100
"Federated landmark IPW","RMST_diff",15,-0.5,"moderate","s1:N(-0.75,0.85^2),Bern(0.20);s2:N(0.00,1.00^2),Bern(0.40);s3:N(0.75,1.15^2),Bern(0.60)",25,"1000/1000/1000","-4.5/-3/-1.5",0.384817230500845,0.722424639183064,0.520454734956781,-0.337607408682219,0.398094411346433,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",5.30447386097781,1.69543256070381,4.01079704658455,3.609041300274,1.75847553404829,NA,100
"Federated IPW (no cloning)","RMST_diff",10,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",6.70339336858508,1.45892350544869,5.46620782619998,5.24446986313638,1.54885550899417,NA,100
"Federated IPW (no cloning)","RMST_diff",15,-1,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",7.12408987201376,1.31454091103166,5.96716316513885,5.8095489609821,1.36927950874628,NA,100
"Federated IPW (no cloning)","RMST_diff",5,-0.7,"high","s1:N(-1.50,0.70^2),Bern(0.10);s2:N(0.00,1.00^2),Bern(0.40);s3:N(1.50,1.30^2),Bern(0.70)",25,"1000/1000/1000","-4.5/-3/-1.5",4.59700642082979,1.16676951164325,3.86900453925198,3.43023690918654,1.79861643560575,NA,100
