"model","heterogeneity","replicate","tau","site","interval","eligible_n","initiations","observed_initiation_rate","common_numerator_hazard","denominator_mean","denominator_min","denominator_q01","denominator_q05","denominator_q50","denominator_q95","denominator_q99","denominator_max","prop_den_lt_001","prop_den_gt_099","observed_prob_min","observed_prob_q01","observed_prob_q05","prop_observed_prob_lt_001","prop_observed_prob_lt_005"
"Pooled site FE: shared slopes","low",1,5,"5",2,874,102,0.116704805491991,0.0782587429689411,0.109842264898575,0.000415370810136901,0.00208422680300259,0.00691323030340618,0.0601557346842074,0.39118214264814,0.603466012002417,0.91323157901362,0.0926773455377574,0,0.00850534652091748,0.0465754396666325,0.191695357266692,0.0034324942791762,0.0102974828375286
"Pooled site FE: shared slopes","low",1,5,"Overall",3,3329,237,0.07119255031541,0.07119255031541,0.0711925503155198,0.000267369500734621,0.0013395722376328,0.00307594517401654,0.0345880305998937,0.270030104681741,0.496363869384233,0.828266816206426,0.199158906578552,0,0.00959699125960857,0.0550531943558903,0.257603303216581,0.000600781015319916,0.0093121057374587
"Pooled site FE: shared slopes","low",1,5,"1",3,671,31,0.0461997019374069,0.07119255031541,0.0481049772999236,0.000363446917171957,0.00090995987346763,0.00257752798300492,0.0232337851903103,0.172850070290127,0.340450868652704,0.459423919659922,0.265275707898659,0,0.0183538845200246,0.0675769667641814,0.601244383506828,0,0.00447093889716841
"Pooled site FE: shared slopes","low",1,5,"2",3,660,44,0.0666666666666667,0.07119255031541,0.0589390797545901,0.000267369500734621,0.00108097362509886,0.00274793042342619,0.0292991121206601,0.231777384980624,0.429004293654192,0.741656413811397,0.246969696969697,0,0.0150765063623523,0.0448428444598366,0.278666927777056,0,0.0151515151515152
"Pooled site FE: shared slopes","low",1,5,"3",3,659,37,0.0561456752655539,0.07119255031541,0.0689955692845502,0.000617867301336882,0.00112117771808402,0.00273817683037405,0.0341491523551689,0.247855014349355,0.495407877778203,0.63139264935568,0.198786039453718,0,0.0098595773424028,0.0557801719753923,0.440882990103859,0.00151745068285281,0.00910470409711684
"Pooled site FE: shared slopes","low",1,5,"4",3,671,59,0.0879284649776453,0.07119255031541,0.0804778539221173,0.000286525032680627,0.0015436194098059,0.0039865262821723,0.0378539098953029,0.301385421710864,0.557132623527165,0.828266816206426,0.153502235469449,0,0.0132483442469211,0.0385170080441304,0.171053075361911,0,0.0104321907600596
"Pooled site FE: shared slopes","low",1,5,"5",3,668,66,0.0988023952095808,0.07119255031541,0.0993309093620178,0.000458635607509497,0.00194369685281347,0.00458472392828,0.0512949183748375,0.344303457439364,0.570267135922594,0.769945653935282,0.131736526946108,0,0.00959699125960857,0.0572214128966629,0.204619625862604,0.00149700598802395,0.00748502994011976
"Pooled site FE: shared slopes","low",1,5,"Overall",4,2763,132,0.0477741585233442,0.0477741585233442,0.0477741585234464,0.000155497360734949,0.000732600349667475,0.00195822107476452,0.0227392775245322,0.183336668597501,0.366609976100809,0.679599922803267,0.293883460007239,0,0.00664883174646449,0.0361560215675489,0.553127393838553,0.00217155266015201,0.0133912414042707
"Pooled site FE: shared slopes","low",1,5,"1",4,582,22,0.0378006872852234,0.0477741585233442,0.0375833363886216,0.000353200059589806,0.000618256021356359,0.00161447303259135,0.0148638794738323,0.149930359133448,0.304303033991476,0.402168865915555,0.371134020618557,0,0.00883954437155082,0.0266874062361278,0.752977638526491,0.00171821305841924,0.0154639175257732
"Pooled site FE: shared slopes","low",1,5,"2",4,570,15,0.0263157894736842,0.0477741585233442,0.0389578811863834,0.000332677844929899,0.000687008269011235,0.00173655119238463,0.0212606859292233,0.133441389959651,0.255591300753011,0.594674175100705,0.328070175438597,0,0.0149926698512777,0.111520617676857,0.815346287092116,0,0.00350877192982456
"Pooled site FE: shared slopes","low",1,5,"3",4,545,35,0.0642201834862385,0.0477741585233442,0.0467789145833079,0.000453550528894732,0.000880311936256433,0.00167996405111467,0.023707740282962,0.171383778825504,0.298713444545166,0.451214524905493,0.280733944954128,0,0.00932403069872537,0.0244466420894546,0.227812404758527,0.0036697247706422,0.0238532110091743
"Pooled site FE: shared slopes","low",1,5,"4",4,545,25,0.0458715596330275,0.0477741585233442,0.0509779566564924,0.000155497360734949,0.000821381186524803,0.00245387304723707,0.0238727739787168,0.204675844722787,0.400789061743609,0.610385033319653,0.262385321100917,0,0.00748315872319067,0.0374092599647799,0.483287118527025,0.0036697247706422,0.0128440366972477
"Pooled site FE: shared slopes","low",1,5,"5",4,521,35,0.0671785028790787,0.0477741585233442,0.066493303493618,0.000330625735421207,0.00120765191935572,0.00340317185862618,0.0329527456597173,0.266878519153467,0.446014437844344,0.679599922803267,0.216890595009597,0,0.00664883174646449,0.0436861501143309,0.229390186103745,0.00191938579654511,0.0115163147792706
"Pooled site FE: shared slopes","low",1,5,"Overall",5,2413,117,0.048487360132615,0.048487360132615,0.0484873601327205,0.000172074837419259,0.000714696252599926,0.00225299547742774,0.0231629646261631,0.181005688580446,0.350890973259069,0.724565174056864,0.292996270203067,0,0.00817021823152266,0.0401790631556864,0.607061354959715,0.000828843762950684,0.0128470783257356
"Pooled site FE: shared slopes","low",1,5,"1",5,512,21,0.041015625,0.048487360132615,0.0358138663028967,0.00027326565159071,0.000685602628715793,0.00159137680633515,0.0172692822557208,0.138174459151772,0.245534709410247,0.345397836603306,0.37890625,0,0.021827183382873,0.0413465346952039,0.751670572593125,0,0.01171875
"Pooled site FE: shared slopes","low",1,5,"2",5,509,18,0.0353634577603143,0.048487360132615,0.0410367188975827,0.000278626219811962,0.000506571286151223,0.00205559954413642,0.0204292303263501,0.139012199585512,0.265968746304649,0.633479664277093,0.322200392927308,0,0.00817021823152266,0.0305940390741794,0.760354322149643,0.00196463654223969,0.0176817288801572
"Pooled site FE: shared slopes","low",1,5,"3",5,464,19,0.040948275862069,0.048487360132615,0.0465123595992306,0.000172074837419259,0.000691355312028853,0.002245159542445,0.0230048711358908,0.172766330502263,0.319201611656409,0.379244856293246,0.301724137931034,0,0.00886933768740824,0.0691718071941393,0.74464644506624,0.0021551724137931,0.00431034482758621
"Pooled site FE: shared slopes","low",1,5,"4",5,479,29,0.0605427974947808,0.048487360132615,0.0528032323041002,0.00029955575903819,0.000822681719462466,0.00246530279515454,0.0242896566508347,0.224073826368779,0.355455848216246,0.724565174056864,0.258872651356994,0,0.015661505833332,0.0270149435690534,0.264698432211722,0,0.0167014613778706
"Pooled site FE: shared slopes","low",1,5,"5",5,449,30,0.066815144766147,0.048487360132615,0.0688221100369596,0.000568755163029613,0.00127720988926527,0.00275725872166321,0.0350863562912552,0.264551703496856,0.434675032705812,0.687753576380764,0.189309576837416,0,0.0153138418632058,0.0313302507805639,0.289024382758497,0,0.0133630289532294
"Federated: site-specific slopes","moderate",1,5,"1",1,600,8,0.0133333333333333,0.142,0.0133333333333335,0.000414418851913853,0.000947329691504278,0.00151409133425731,0.00739567067981126,0.0462316335639221,0.0892846774417148,0.163412209974503,0.578333333333333,0,0.00666020855157534,0.0249820335418186,0.951197315818939,0.005,0.0116666666666667
"Federated: site-specific slopes","moderate",1,5,"1",2,552,15,0.0271739130434783,0.0995222929936306,0.0271739130434787,0.000388284727500829,0.000967443917651745,0.00192130635963716,0.0127173386415178,0.109586011405009,0.198120046130055,0.4023246387405,0.423913043478261,0,0.00754740267358009,0.0471495534099765,0.871767543971757,0.00181159420289855,0.0108695652173913
"Federated: site-specific slopes","moderate",1,5,"1",3,498,7,0.0140562248995984,0.0792703150912106,0.0140562248995986,0.000188915320660194,0.000352560595004758,0.000911662243662444,0.00653095782438661,0.0535175177708971,0.110207424587425,0.221635525385466,0.620481927710843,0,0.00307737447019918,0.101281753724359,0.944689396101172,0.00401606425702811,0.00602409638554217
"Federated: site-specific slopes","moderate",1,5,"1",4,462,8,0.0173160173160173,0.0599041533546326,0.0173160173160175,0.000336232267493108,0.000370591303829013,0.00111647897567945,0.00824517570779668,0.0639143625582311,0.135043238908336,0.205343752782125,0.54978354978355,0,0.0146286173936996,0.0381252443986348,0.929952853141475,0,0.012987012987013
"Federated: site-specific slopes","moderate",1,5,"1",5,437,4,0.0091533180778032,0.0538922155688623,0.0091533180778033,8.83705644260956e-05,0.000253111077774502,0.000538549961737065,0.00460709090060333,0.0346747559399124,0.0805384522107034,0.126114867434589,0.752860411899314,0,0.00485708330524845,0.624497319933128,0.959409293394535,0.0022883295194508,0.0091533180778032
"Federated: site-specific slopes","moderate",1,5,"2",1,800,45,0.05625,0.142,0.0562499999999988,0.000780555146404124,0.00154682945313644,0.00372405405423868,0.0291502814221952,0.207964239104605,0.384002248030255,0.705904075785989,0.18125,0,0.00628293014678587,0.023712253252748,0.267444107557868,0.00125,0.02
"Federated: site-specific slopes","moderate",1,5,"2",2,680,26,0.0382352941176471,0.0995222929936306,0.0382352941176462,0.000250691304252788,0.000538719824756372,0.00178689078917461,0.0162695647675258,0.165451433901611,0.289681212978554,0.507274214445538,0.366176470588235,0,0.011002916973923,0.0438772746892634,0.734013948175338,0,0.0102941176470588
"Federated: site-specific slopes","moderate",1,5,"2",3,591,26,0.0439932318104907,0.0792703150912106,0.0439932318104899,0.000277554838982007,0.000553895339666031,0.00176652428857159,0.0185390202745428,0.168161736855204,0.459395214748625,0.634344258180856,0.333333333333333,0,0.0202373507203643,0.0691682940617757,0.691624917150148,0,0.00846023688663283
"Federated: site-specific slopes","moderate",1,5,"2",4,518,15,0.028957528957529,0.0599041533546326,0.0289575289575283,0.000209484045150685,0.000420544706768792,0.00121924802194319,0.0131875852805921,0.109360650176492,0.203176805687751,0.267654032130128,0.426640926640927,0,0.00362700971129803,0.0358627846624515,0.818534591328116,0.00386100386100386,0.0193050193050193
"Federated: site-specific slopes","moderate",1,5,"2",5,465,16,0.0344086021505376,0.0538922155688623,0.0344086021505369,0.000134003769122211,0.000475595436130277,0.00113063823541914,0.0158925544629842,0.154030089101523,0.26815030131008,0.335635702645475,0.393548387096774,0,0.00642283751584471,0.0460794909733829,0.802988435051407,0.0021505376344086,0.010752688172043
"Federated: site-specific slopes","moderate",1,5,"3",1,1000,87,0.087,0.142,0.0870000000000006,0.000928042081960304,0.00240303539115776,0.00563266063940913,0.0444927184186763,0.332187223239889,0.536293377601819,0.880558678604942,0.136,0,0.0128801049878581,0.0433950176281649,0.226529442943076,0,0.012
"Federated: site-specific slopes","moderate",1,5,"3",2,817,60,0.0734394124847001,0.0995222929936306,0.0734394124847006,0.00071975719823776,0.00145912499258878,0.00324437758386448,0.0326023248602564,0.300323484093211,0.496999722461881,0.859118286847277,0.177478580171359,0,0.0129932020994518,0.0436890903475033,0.256119277079687,0,0.0122399020807834
"Federated: site-specific slopes","moderate",1,5,"3",3,666,33,0.0495495495495495,0.0792703150912106,0.04954954954955,0.000373332331793259,0.000746110946846522,0.00219516936007968,0.0223309654524164,0.192311810350063,0.355698361702829,0.641405617811953,0.279279279279279,0,0.00904728939425248,0.0397087339905558,0.490188449140032,0.0015015015015015,0.0105105105105105
"Federated: site-specific slopes","moderate",1,5,"3",4,572,27,0.0472027972027972,0.0599041533546326,0.0472027972027975,0.000559274140940342,0.00124882127371925,0.00227140951528537,0.0245205802143797,0.158783172251791,0.366082732152585,0.630291068839338,0.262237762237762,0,0.0310408030077009,0.0543616530823627,0.633410512750326,0,0.00524475524475524
"Federated: site-specific slopes","moderate",1,5,"3",5,505,17,0.0336633663366337,0.0538922155688623,0.0336633663366339,0.000332868497534723,0.000782437507237366,0.00149845367987651,0.0154137749555109,0.124869926200358,0.237616369654005,0.552263885517225,0.392079207920792,0,0.00641683373080462,0.0229922557384207,0.800239340043309,0.00198019801980198,0.0158415841584158
"Federated: site-specific slopes","moderate",1,5,"4",1,1200,199,0.165833333333333,0.142,0.165833333333334,0.00133331009798939,0.00393516564432743,0.0112528493406181,0.100608206874053,0.556746030476631,0.75873027535622,0.887865824672671,0.045,0,0.0340419245372046,0.0645609975572449,0.17982483739617,0,0.00416666666666667
"Federated: site-specific slopes","moderate",1,5,"4",2,864,115,0.133101851851852,0.0995222929936306,0.133101851851852,0.000630481060491942,0.00248418864827134,0.00730011339819655,0.0762566797256291,0.465643718759555,0.746578862016603,0.894550188950517,0.0763888888888889,0,0.0228122754109797,0.0499910853930125,0.19189758839487,0,0.00925925925925926
"Federated: site-specific slopes","moderate",1,5,"4",3,665,76,0.114285714285714,0.0792703150912106,0.114285714285714,0.000873501167878833,0.00168106330633032,0.00637115881207241,0.0668174616739135,0.391536453163973,0.577913867873649,0.86549430509969,0.087218045112782,0,0.0189327259879563,0.0684293432852113,0.188081154964015,0,0.00451127819548872
"Federated: site-specific slopes","moderate",1,5,"4",4,506,42,0.08300395256917,0.0599041533546326,0.0830039525691701,0.00107418134491306,0.00142668227331014,0.00355517452307282,0.0452630219032458,0.276875842396798,0.513234154116415,0.723795487432758,0.16600790513834,0,0.0134072959300803,0.0288014746197217,0.183815307818457,0,0.0138339920948617
"Federated: site-specific slopes","moderate",1,5,"4",5,420,38,0.0904761904761905,0.0538922155688623,0.0904761904761904,0.00075026688540891,0.00165415444456327,0.00493211868340652,0.0502814146300072,0.320957394325906,0.543288436281358,0.728273457515818,0.121428571428571,0,0.0108915927958626,0.0321056671902303,0.191259533894299,0,0.0142857142857143
"Federated: site-specific slopes","moderate",1,5,"5",1,1400,371,0.265,0.142,0.264999999999999,0.00250859675978639,0.0086805980349971,0.0239225436680196,0.204254086104998,0.731470539095679,0.861816236459174,0.960023966516682,0.0128571428571429,0,0.0200258457490441,0.0791501602358316,0.202185015400017,0,0.00428571428571429
"Federated: site-specific slopes","moderate",1,5,"5",2,855,159,0.185964912280702,0.0995222929936306,0.185964912280701,0.000147635978650122,0.00431190852034271,0.0117769896765143,0.118733583855678,0.563138952665296,0.761360307407528,0.893045938584452,0.0421052631578947,0,0.0174606258786742,0.050231349309141,0.202192040501047,0,0.00935672514619883
"Federated: site-specific slopes","moderate",1,5,"5",3,595,97,0.163025210084034,0.0792703150912106,0.163025210084033,0.000449585204672116,0.00215290586542065,0.0087984793194319,0.0941799919401485,0.551848123476478,0.748266198402787,0.845625848165484,0.0605042016806723,0,0.0242903347162809,0.0579358156627698,0.181375635570869,0,0.00672268907563025
"Federated: site-specific slopes","moderate",1,5,"5",4,446,58,0.130044843049327,0.0599041533546326,0.130044843049327,0.000235547213118531,0.00249581033160434,0.00605710548688597,0.0721784213848346,0.497035127558934,0.695824354013839,0.888325679424054,0.0807174887892377,0,0.0170733671759927,0.035661637518569,0.195736649201,0,0.0112107623318386
"Federated: site-specific slopes","moderate",1,5,"5",5,344,42,0.122093023255814,0.0538922155688623,0.122093023255814,0.000500175347438054,0.00206468945888728,0.00570413248073858,0.071859589293232,0.411471952685969,0.66794837876875,0.823962874951693,0.0930232558139535,0,0.0287028159611562,0.0381894979917785,0.17790021874548,0,0.0116279069767442
"Federated: site-specific slopes","moderate",1,5,"Overall",1,5000,710,0.142,0.142,0.142,0.000414418851913853,0.00156250334689937,0.0039466292526548,0.0651705971138234,0.553392104166654,0.78973755187408,0.960023966516682,0.14,0,0.00628293014678587,0.0518063969261742,0.216778666881908,8e-04,0.0092
"Federated: site-specific slopes","moderate",1,5,"Overall",2,3768,375,0.0995222929936306,0.0995222929936306,0.0995222929936305,0.000147635978650122,0.00125026815836838,0.00309574978595088,0.0415471415893824,0.40037979484817,0.665192056904396,0.894550188950517,0.193736730360934,0,0.00754740267358009,0.0475627884180775,0.240622663721844,0.000265392781316348,0.0103503184713376
"Federated: site-specific slopes","moderate",1,5,"Overall",3,3015,239,0.0792703150912106,0.0792703150912106,0.0792703150912105,0.000188915320660194,0.000695838286203995,0.00180980918330403,0.0291157766788741,0.34955617419876,0.600726043862482,0.86549430509969,0.260696517412935,0,0.00307737447019918,0.0605132239787465,0.307654180926124,0.00099502487562189,0.00729684908789386
"Federated: site-specific slopes","moderate",1,5,"Overall",4,2504,150,0.0599041533546326,0.0599041533546326,0.0599041533546324,0.000209484045150685,0.000620878518705569,0.00173345653719011,0.0233872894918303,0.245156332914659,0.514943205709984,0.888325679424054,0.297523961661342,0,0.00362700971129803,0.0425455998894553,0.381428568727893,0.000798722044728434,0.0123801916932907
"Federated: site-specific slopes","moderate",1,5,"Overall",5,2171,117,0.0538922155688623,0.0538922155688623,0.0538922155688621,8.83705644260956e-05,0.000427988829587932,0.00119235375798777,0.0189957230728783,0.229466902532344,0.463877583528373,0.823962874951693,0.365269461077844,0,0.00485708330524845,0.0382267053878699,0.441462439759546,0.00138185168125288,0.0124366651312759
"Pooled site FE: shared slopes","moderate",1,5,"Overall",1,5000,710,0.142,0.142,0.142000000013644,0.000376083487015029,0.00166358897557851,0.00432902271054458,0.065453377343432,0.558388794438347,0.792715840673422,0.96485245810008,0.131,0,0.0054383853120113,0.051896993558971,0.210824720411108,6e-04,0.009
"Pooled site FE: shared slopes","moderate",1,5,"1",1,600,8,0.0133333333333333,0.142,0.0202762786916519,0.000376083487015029,0.000951917015712587,0.00162993604952306,0.00984963415238123,0.0768806850962244,0.13395990352467,0.314252431637235,0.503333333333333,0,0.00913849740711584,0.0429701252811592,0.912848220605515,0.00333333333333333,0.01
"Pooled site FE: shared slopes","moderate",1,5,"2",1,800,45,0.05625,0.142,0.0488017309113316,0.00071763263188963,0.00131078293412804,0.0035109607451433,0.0257510885369374,0.174929075826149,0.325979240486462,0.638753670241901,0.20125,0,0.0054383853120113,0.0248826548513388,0.227465251376584,0.00125,0.02
"Pooled site FE: shared slopes","moderate",1,5,"3",1,1000,87,0.087,0.142,0.0822628258713039,0.00116065738419238,0.00243276472073858,0.00568414578625456,0.0426972516102181,0.298652629978737,0.504059843892795,0.845956622464493,0.123,0,0.0130430780059438,0.0422986836750747,0.202319531069255,0,0.013
"Pooled site FE: shared slopes","moderate",1,5,"4",1,1200,199,0.165833333333333,0.142,0.167282185773367,0.00149975814696649,0.00425906757054262,0.0123017838264338,0.104544188541489,0.551851219053685,0.75804085755597,0.882274298645448,0.0425,0,0.0347448728754786,0.0659489585726385,0.182675803052465,0,0.00333333333333333
"Pooled site FE: shared slopes","moderate",1,5,"5",1,1400,371,0.265,0.142,0.268422428089157,0.00255531797028516,0.00922247531427172,0.0238865592311531,0.208794413784154,0.74347331485177,0.865359804763941,0.96485245810008,0.0128571428571429,0,0.0202588838551231,0.0783315527431551,0.198340460784952,0,0.00428571428571429
"Pooled site FE: shared slopes","moderate",1,5,"Overall",2,3768,375,0.0995222929936306,0.0995222929936306,0.099522293009182,0.000198827731607039,0.000933517732644684,0.002582851692877,0.0405966006342803,0.408224899457646,0.668640600316986,0.90174605866475,0.207006369426752,0,0.00492085491596896,0.0480158621284268,0.240210309449307,0.000796178343949045,0.0106157112526539
"Pooled site FE: shared slopes","moderate",1,5,"1",2,552,15,0.0271739130434783,0.0995222929936306,0.0187002804930553,0.000198827731607039,0.000478722413302277,0.00105055493176309,0.00767138995245951,0.0751142144470455,0.144178036457179,0.376601736708012,0.579710144927536,0,0.00492085491596896,0.0386539579044,0.899881275930158,0.00543478260869565,0.0126811594202899
"Pooled site FE: shared slopes","moderate",1,5,"2",2,680,26,0.0382352941176471,0.0995222929936306,0.0424706115368779,0.000337880184854603,0.000732231955991316,0.00233590316750773,0.0189256053800828,0.171975602491185,0.299422180644555,0.482996371386148,0.311764705882353,0,0.01187247369427,0.0564815504733459,0.715428189480042,0,0.00882352941176471
"Pooled site FE: shared slopes","moderate",1,5,"3",2,817,60,0.0734394124847001,0.0995222929936306,0.0711143762601059,0.000812971353324916,0.00167966864750899,0.00323428177970574,0.0314241588885732,0.275318086480364,0.502277070176223,0.830126485115349,0.188494492044064,0,0.0113527545716771,0.0470251933482729,0.222090328145185,0,0.0122399020807834
"Pooled site FE: shared slopes","moderate",1,5,"4",2,864,115,0.133101851851852,0.0995222929936306,0.129701054387861,0.000601831405715597,0.00218586854959577,0.00692039087299469,0.071983846129485,0.461688662563905,0.737645484916435,0.90174605866475,0.0798611111111111,0,0.0199376933659415,0.0460561058489124,0.194867133795938,0,0.0127314814814815
"Pooled site FE: shared slopes","moderate",1,5,"5",2,855,159,0.185964912280702,0.0995222929936306,0.193725465480393,0.000231894799465929,0.00497720607654535,0.0133763709989763,0.129379315642,0.56990325618392,0.764600164542274,0.888432524911378,0.0292397660818713,0,0.0191054882955113,0.0570131124519806,0.21481080390654,0,0.00701754385964912
"Pooled site FE: shared slopes","moderate",1,5,"Overall",3,3015,239,0.0792703150912106,0.0792703150912106,0.0792703151067374,0.000157550375323605,0.000663512990250185,0.0018242081424827,0.0300566961540964,0.348276144360183,0.584038758995742,0.870927666404596,0.254726368159204,0,0.00269540446262108,0.0587236924853298,0.315264286334134,0.00066334991708126,0.00630182421227197
"Pooled site FE: shared slopes","moderate",1,5,"1",3,498,7,0.0140562248995984,0.0792703150912106,0.0150749177087884,0.000157550375323605,0.0002740266040086,0.00076417396862157,0.00656446417232483,0.0559273946918817,0.136263035278563,0.264003490744929,0.612449799196787,0,0.00269540446262108,0.116330205815033,0.938998160801006,0.00401606425702811,0.00602409638554217
"Pooled site FE: shared slopes","moderate",1,5,"2",3,591,26,0.0439932318104907,0.0792703150912106,0.0387007614546878,0.000256204100610438,0.000542308041666638,0.00171830768175731,0.0167579967558747,0.140204395665406,0.375211686589448,0.507969276934601,0.346869712351946,0,0.0200587533768326,0.0550988500256542,0.73569188240188,0,0.00846023688663283
"Pooled site FE: shared slopes","moderate",1,5,"3",3,666,33,0.0495495495495495,0.0792703150912106,0.0557705544355763,0.000421432229399655,0.000886791349612068,0.00243965082158611,0.02592445188904,0.22815520858684,0.406947289491658,0.720886562566781,0.250750750750751,0,0.0120170485084512,0.0533861403669972,0.495513317745748,0,0.00900900900900901
"Pooled site FE: shared slopes","moderate",1,5,"4",3,665,76,0.114285714285714,0.0792703150912106,0.110932064643682,0.000758742767655364,0.00149971219649355,0.00561208372151834,0.0633463379848989,0.388569351387766,0.551867561600591,0.870927666404596,0.0947368421052632,0,0.0176354543880782,0.06231434676072,0.176483583448816,0,0.00451127819548872
"Pooled site FE: shared slopes","moderate",1,5,"5",3,595,97,0.163025210084034,0.0792703150912106,0.164214334060461,0.000584959391091748,0.00275390596920726,0.0100989219900702,0.0985192558613468,0.538321626875512,0.730186366794663,0.827754724758533,0.0470588235294118,0,0.0241181239181339,0.0571481595546773,0.188895117542462,0,0.00336134453781513
"Pooled site FE: shared slopes","moderate",1,5,"Overall",4,2504,150,0.0599041533546326,0.0599041533546326,0.0599041533708471,0.000163172917736297,0.000586726022233396,0.00151058389180312,0.0234007854145495,0.246396610132311,0.513687140604027,0.881887792595827,0.311501597444089,0,0.00430247430985873,0.0403723606156297,0.368860342259557,0.000798722044728434,0.0131789137380192
"Pooled site FE: shared slopes","moderate",1,5,"1",4,462,8,0.0173160173160173,0.0599041533546326,0.0138252815374542,0.000163172917736297,0.000244348645590812,0.000745766698209232,0.00593741703134635,0.0512863316130464,0.130602136270587,0.209314878031828,0.627705627705628,0,0.00933721910579023,0.0261118307817856,0.944890198341753,0.00216450216450216,0.012987012987013
"Pooled site FE: shared slopes","moderate",1,5,"2",4,518,15,0.028957528957529,0.0599041533546326,0.0306474064667735,0.000275837923521939,0.000580034327166148,0.00148743459811047,0.0151036822389725,0.113742302541259,0.208719545611416,0.279327262475118,0.403474903474904,0,0.00430247430985873,0.0373544673756753,0.82062845897474,0.00193050193050193,0.0193050193050193
"Pooled site FE: shared slopes","moderate",1,5,"3",4,572,27,0.0472027972027972,0.0599041533546326,0.0444956681889635,0.000603965142008393,0.00124065901091435,0.00210414228658864,0.0233561546864467,0.159478302895011,0.383342770065269,0.588679466451564,0.291958041958042,0,0.0278863594690831,0.0528001307029168,0.613295182045903,0,0.00874125874125874
"Pooled site FE: shared slopes","moderate",1,5,"4",4,506,42,0.08300395256917,0.0599041533546326,0.0863861240717306,0.00106662960890783,0.00140741237043862,0.00348312309680755,0.0468069927423187,0.29319861694443,0.517271089905355,0.720555889352025,0.162055335968379,0,0.0133006683664642,0.0268763048809632,0.198591167030275,0,0.0118577075098814
"Pooled site FE: shared slopes","moderate",1,5,"5",4,446,58,0.130044843049327,0.0599041533546326,0.131332875417323,0.000342058262065677,0.00346693553511394,0.00752095528435892,0.0738423542785527,0.465540416315381,0.689546432616848,0.881887792595827,0.0717488789237668,0,0.0182329442078511,0.0397392970594477,0.213423019037619,0,0.0134529147982063
"Pooled site FE: shared slopes","moderate",1,5,"Overall",5,2171,117,0.0538922155688623,0.0538922155688623,0.0538922155857147,0.000117716596017722,0.000514673831777955,0.00144861510397434,0.0210123233956658,0.221366799172443,0.430045675958553,0.797260893768822,0.324274527867342,0,0.00703366102886539,0.0369770924518839,0.412633834474545,0.00184246890833717,0.0119760479041916
"Pooled site FE: shared slopes","moderate",1,5,"1",5,437,4,0.0091533180778032,0.0538922155688623,0.0134398047591717,0.000117716596017722,0.000299688942827619,0.000658843542559479,0.00624615797176362,0.0528476497962128,0.105825970796433,0.231674272864007,0.645308924485126,0,0.00703366102886539,0.551584347967064,0.940046628500417,0.0022883295194508,0.0091533180778032
"Pooled site FE: shared slopes","moderate",1,5,"2",5,465,16,0.0344086021505376,0.0538922155688623,0.0316863243733604,0.000148034443268446,0.000506641518871277,0.0012078998944441,0.015219334457085,0.136982435993577,0.249545570484616,0.319722103597597,0.393548387096774,0,0.00749838897762269,0.0434813587191256,0.828372792791403,0.0021505376344086,0.010752688172043
"Pooled site FE: shared slopes","moderate",1,5,"3",5,505,17,0.0336633663366337,0.0538922155688623,0.0452584930363102,0.000439112853059883,0.00113832847554205,0.0019714740570873,0.0213191986220183,0.16972448704034,0.323076128443084,0.640967599439222,0.283168316831683,0,0.00939114664860393,0.0312981483480632,0.717821968130636,0.00198019801980198,0.0118811881188119
"Pooled site FE: shared slopes","moderate",1,5,"4",5,420,38,0.0904761904761905,0.0538922155688623,0.0824800703074143,0.000671863120394268,0.00121494958537434,0.00376874024796821,0.0427729813194445,0.300188612314045,0.527995557301264,0.710147266304878,0.154761904761905,0,0.00799425322464768,0.02974997675295,0.174158810903631,0.00238095238095238,0.0142857142857143
"Pooled site FE: shared slopes","moderate",1,5,"5",5,344,42,0.122093023255814,0.0538922155688623,0.113068302356876,0.000699663174703906,0.0025691701841184,0.00689877127350079,0.0679988423848159,0.37669035296474,0.612481465281822,0.797260893768822,0.0901162790697674,0,0.0264544319054712,0.042314297803192,0.159726459143649,0,0.0145348837209302
"Federated: site-specific slopes","high",1,5,"1",1,400,2,0.005,0.2676,0.00500009749999993,1e-06,1e-06,1e-06,0.00210412790980652,0.0179176098729595,0.055564525288755,0.135049984529694,0.885,0,0.0055347610239407,0.937101345788021,0.98149612517668,0.0025,0.0025
"Federated: site-specific slopes","high",1,5,"1",2,380,3,0.00789473684210526,0.17146472635242,0.00789483684210519,1e-06,1e-06,1e-06,0.00347394829515454,0.0309448505657259,0.0800618184441728,0.0945954865117985,0.792105263157895,0,0.0111752155225672,0.905861384924077,0.965361330637317,0,0.00526315789473684
"Federated: site-specific slopes","high",1,5,"1",3,361,0,0,0.118731247321046,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
"Federated: site-specific slopes","high",1,5,"1",4,352,0,0,0.0598382749326146,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
"Federated: site-specific slopes","high",1,5,"1",5,343,0,0,0.0460687960687961,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
