"model","heterogeneity","tau","site","interval","replicates","mean_eligible_n","mean_observed_rate","mean_numerator_hazard","mean_denominator","mean_den_q01","mean_den_q99","mean_observed_prob_q01","min_observed_prob","mean_prop_observed_prob_lt_001","mean_prop_observed_prob_lt_005"
"Pooled site FE: shared slopes","high",5,"5",4,10,254.8,0.206016824965916,0.0694301831350323,0.207509289236015,0.0047600915515166,0.763175742160977,0.0792741037627838,0.0147851046250918,0,0.00268810670095818
"Pooled site FE: shared slopes","high",5,"5",5,10,180.8,0.158367496571733,0.0522831563513399,0.169255335282885,0.00368941872172604,0.718270937106773,0.0577002837817567,0.00595880170217728,0.000537634408602151,0.00612817009899075
"Pooled site FE: shared slopes","high",5,"Overall",1,10,5000,0.27312,0.27312,0.27312000014359,0.000676672546698484,0.952587997740799,0.0781322078758887,0.000976686026551325,6e-04,0.00542
"Pooled site FE: shared slopes","high",5,"Overall",2,10,3147.6,0.163787393046605,0.163787393046605,0.163787393264454,0.000324337576236057,0.873850144320693,0.071204893770125,0.00182433671448184,0.000890428848059032,0.00635969960721296
"Pooled site FE: shared slopes","high",5,"Overall",3,10,2339,0.107161457019384,0.107161457019384,0.107161457281848,0.000219549249334618,0.739953328515658,0.0605835642089671,0.000555444204883065,0.0015396881277482,0.00800621168560812
"Pooled site FE: shared slopes","high",5,"Overall",4,10,1906.7,0.0694301831350323,0.0694301831350323,0.0694301833803263,0.0001578182449303,0.591534809801759,0.0649978884172499,0.000299009300061131,0.00150910587833372,0.00765341423165943
"Pooled site FE: shared slopes","high",5,"Overall",5,10,1642,0.0522831563513399,0.0522831563513399,0.0522831565979298,0.000129425148974631,0.497823688174985,0.0552954724334126,0.000279816817008051,0.00176107664608226,0.00883719197504874
"Pooled site FE: shared slopes","high",10,"1",1,10,400,0.0035,0.27672,0.00407859158529178,0.000248780332579699,0.0242749634166446,0.907673894938606,0.000470938551410887,0.003,0.0035
"Pooled site FE: shared slopes","high",10,"1",2,10,382.7,0.00314444944145197,0.156665106408595,0.00349321066357298,0.000137856127239522,0.0240467371655945,0.972274812193373,0.00154414346265723,0.00157036617662348,0.00288335283570784
"Pooled site FE: shared slopes","high",10,"1",3,10,369.2,0.00272262429406876,0.103489172042715,0.00339240981914823,9.6953555887163e-05,0.0276128518798073,0.962062226763705,0.00270775725884654,0.00135231777169884,0.00244638120014611
"Pooled site FE: shared slopes","high",10,"1",4,10,358,0.00221153006473495,0.0708494264168912,0.00290888100726213,7.66402153247643e-05,0.0238821056734319,0.970733807784038,0.00129897547022226,0.00138507120503509,0.00221153006473495
"Pooled site FE: shared slopes","high",10,"1",5,10,347.8,0.00286764808571819,0.0573234438505299,0.0031352385445435,7.435574507245e-05,0.0252994698490838,0.969925830197344,0.000247583351018035,0.00201293331624698,0.00286764808571819
"Pooled site FE: shared slopes","high",10,"1",6,10,339,0.00235216955212448,0.0447038103196856,0.00306032371182206,7.8256499263161e-05,0.0250800601490236,0.942042207502607,0.000723278678994727,0.00146806086805634,0.00205891442015968
"Pooled site FE: shared slopes","high",10,"1",7,10,330.4,0.00272146072432931,0.0345318684076642,0.00259631268161833,6.58352189817568e-05,0.0216171242645854,0.936455833646157,0.00222092959932729,0.00211972700733418,0.00272146072432931
"Pooled site FE: shared slopes","high",10,"1",8,10,321.7,0.00123375279354038,0.0270315000248356,0.00242053454628521,5.96114695459933e-05,0.0217558570813744,0.975496449123244,0.000645736726159691,0.000927004327282713,0.00123375279354038
"Pooled site FE: shared slopes","high",10,"1",9,10,314.6,0.00379381342812539,0.0241933835567398,0.00236761407656126,5.22160380890714e-05,0.0207324570602007,0.883702627533628,0.000718568989900362,0.00283597811453128,0.00348325442191421
"Pooled site FE: shared slopes","high",10,"1",10,10,307,0.00292668299074599,0.0232291718370496,0.00244104336253095,5.96099733845914e-05,0.0187068739001553,0.977565033181669,0.000628802933118801,0.00260719417285461,0.00292668299074599
"Pooled site FE: shared slopes","high",10,"2",1,10,600,0.018,0.27672,0.0175206633528326,0.000763503887288084,0.11400589222036,0.0498617663302056,0.00256559079998017,0.00133333333333333,0.0118333333333333
"Pooled site FE: shared slopes","high",10,"2",2,10,551.7,0.0184773283476711,0.156665106408595,0.0167544647048962,0.000444531157676128,0.126694619373998,0.11074437482252,0.00064611331777712,0.0027042094300284,0.0114091929044652
"Pooled site FE: shared slopes","high",10,"2",3,10,505,0.0174475138815846,0.103489172042715,0.0158181075037182,0.000312002504179063,0.134078659133194,0.0786550053387526,0.00142870237810118,0.00178335460742185,0.009889378380756
"Pooled site FE: shared slopes","high",10,"2",4,10,469.2,0.0130404910179487,0.0708494264168912,0.0136201132830286,0.000254843308242144,0.107337006345877,0.381077424370816,0.00258696989943539,0.00191413277628721,0.00811920415281214
"Pooled site FE: shared slopes","high",10,"2",5,10,434.6,0.0124054377118327,0.0573234438505299,0.0140749843962357,0.000288952675099508,0.112055459631899,0.306709918568462,0.0043116389976975,0.00114785562800488,0.00619381063844929
"Pooled site FE: shared slopes","high",10,"2",6,10,406.8,0.0105607560188337,0.0447038103196856,0.0133289201009443,0.000219978350038864,0.113247864301578,0.354531555963455,0.00336492876704389,0.00125238833350574,0.0057182577791974
"Pooled site FE: shared slopes","high",10,"2",7,10,383.4,0.0110090073200311,0.0345318684076642,0.0119574452805496,0.00020613360836787,0.109012598804512,0.331123792802226,0.000907311412549767,0.0026218638268058,0.00732184404729908
"Pooled site FE: shared slopes","high",10,"2",8,10,359,0.0111407477531156,0.0270315000248356,0.0103406831238708,0.000173990664101362,0.0937274589834146,0.376978862639699,0.00138697810052397,0.0033226618134414,0.00753374615515466
"Pooled site FE: shared slopes","high",10,"2",9,10,340,0.00757107650419439,0.0241933835567398,0.00986916280194455,0.000175484260949387,0.0846390409281937,0.580411240652164,0.00102319551354434,0.00172307563479257,0.00612514438196487
"Pooled site FE: shared slopes","high",10,"2",10,10,321.3,0.0112112283662801,0.0232291718370496,0.0103964889441381,0.000168441440338239,0.0878445866611759,0.416366710463844,0.00198776552782139,0.00370396847668764,0.00871429100346872
"Pooled site FE: shared slopes","high",10,"3",1,10,800,0.077125,0.27672,0.0792798926120113,0.00248113966938949,0.476897492641547,0.0417064311265816,0.00446719253048635,0.000625,0.012625
"Pooled site FE: shared slopes","high",10,"3",2,10,653.3,0.077257400470868,0.156665106408595,0.0731526102981442,0.00143102537860086,0.471288308726943,0.0455615096914407,0.00259773389668569,0.00090836751005027,0.0113151426661619
"Pooled site FE: shared slopes","high",10,"3",3,10,540.4,0.0668979864568061,0.103489172042715,0.0648210752609865,0.0011730457176655,0.447485760946997,0.041972844451272,0.00409901305930285,0.00110259253350842,0.0120675041686529
"Pooled site FE: shared slopes","high",10,"3",4,10,454.5,0.0560996463369836,0.0708494264168912,0.0537156528912492,0.000819881226602951,0.39735558822964,0.0483993800610719,0.00072192467635935,0.00221132122463842,0.0114547710851153
"Pooled site FE: shared slopes","high",10,"3",5,10,392.1,0.0516120371205997,0.0573234438505299,0.0514260348530318,0.000860543340701833,0.367688851215183,0.0476639289580724,0.00272438295096094,0.00279211650022427,0.012723992994017
"Pooled site FE: shared slopes","high",10,"3",6,10,342.6,0.0418471354427444,0.0447038103196856,0.044802664174814,0.000750947747342383,0.321799925655284,0.0463358170439983,0.00481910596436904,0.000886478093802388,0.00996120969281345
"Pooled site FE: shared slopes","high",10,"3",7,10,302.3,0.0383524595949634,0.0345318684076642,0.0378608939324222,0.00060075686856895,0.283254451776459,0.0443603294993803,0.00530281508407014,0.000943396226415094,0.0125226451380814
"Pooled site FE: shared slopes","high",10,"3",8,10,270.6,0.0262116223865619,0.0270315000248356,0.0323116505683612,0.000472547886240198,0.235532897745827,0.0846123620933399,0.0041886327989936,0.00146549044599562,0.00877184486211889
"Pooled site FE: shared slopes","high",10,"3",9,10,245.9,0.0304977303325013,0.0241933835567398,0.0310505849411405,0.000632424720161173,0.253693515919447,0.0526406622637566,0.00454521290060138,0.00164020045008831,0.0117679562953537
"Pooled site FE: shared slopes","high",10,"3",10,10,224.4,0.027543925148236,0.0232291718370496,0.0298631447458158,0.000529811541496855,0.249035187303926,0.0731895940355813,0.00273876949962307,0.000894966563889,0.00807192660082022
"Pooled site FE: shared slopes","high",10,"4",1,10,1200,0.246666666666667,0.27672,0.244016337317915,0.00828742649613728,0.844322282672885,0.0734166768015903,0.00537213027758483,8.33333333333333e-05,0.0045
"Pooled site FE: shared slopes","high",10,"4",2,10,759.8,0.191444076538171,0.156665106408595,0.192378418771787,0.00446859884259966,0.788157581169366,0.065285191382891,0.00405179032482825,0.000129032258064516,0.00644098028994946
"Pooled site FE: shared slopes","high",10,"4",3,10,525.2,0.156941361659782,0.103489172042715,0.161527234313188,0.00311690941296611,0.738555535294057,0.0550517134138276,0.00985835824046575,0.000191570881226054,0.00951838075490728
"Pooled site FE: shared slopes","high",10,"4",4,10,386.5,0.124213409832612,0.0708494264168912,0.126582697743538,0.00236345473876778,0.623956992386199,0.0579453708249584,0.0103020484486154,0,0.00801322414199898
"Pooled site FE: shared slopes","high",10,"4",5,10,297.8,0.115015397083203,0.0573234438505299,0.11470383556351,0.00215681337308184,0.610589648646274,0.0493575431093426,0.00973459369203558,0.000338983050847458,0.00952415436767146
"Pooled site FE: shared slopes","high",10,"4",6,10,240.6,0.104080059048268,0.0447038103196856,0.0963880650644896,0.00188694585471792,0.528764806228915,0.0523009067688412,0.00252491487366152,0.000420168067226891,0.0103322493923505
"Pooled site FE: shared slopes","high",10,"4",7,10,199.6,0.0691602326998161,0.0345318684076642,0.0769212683404808,0.00164584281003453,0.456089139952825,0.0625257918674588,0.0109729454147072,0,0.00713053697537587
"Pooled site FE: shared slopes","high",10,"4",8,10,171.2,0.069776675772134,0.0270315000248356,0.0632848931009067,0.00136118157401511,0.36166541067394,0.0350832335108105,0.00276881017028959,0.00187498125405759,0.0156502805908055
"Pooled site FE: shared slopes","high",10,"4",9,10,148.2,0.0598979694244545,0.0241933835567398,0.0598810760300544,0.00136021068393236,0.347137580766482,0.0473899341247741,0.00501217681882428,0.00125043960767457,0.014067547176588
"Pooled site FE: shared slopes","high",10,"4",10,10,130.7,0.05183434864067,0.0232291718370496,0.0590558996222224,0.0011656442992133,0.386521457753506,0.0519099036873743,0.00806568137134878,0.000833333333333333,0.010859480402089
"Pooled site FE: shared slopes","high",10,"5",1,10,2000,0.50685,0.27672,0.50760632354357,0.0296847701852628,0.972626884593537,0.102808255245882,0.0135888854177569,0,0.00155
"Pooled site FE: shared slopes","high",10,"5",2,10,782.6,0.362033123704736,0.156665106408595,0.365609662147802,0.0129566952965123,0.922573728221316,0.0937541291877143,0.0160580224488351,0,0.00201957357072365
"Pooled site FE: shared slopes","high",10,"5",3,10,413.5,0.278379480990488,0.103489172042715,0.277097015649109,0.00771194308344488,0.863058494058716,0.08877537013897,0.0184536259912133,0,0.00592028214329483
"Pooled site FE: shared slopes","high",10,"5",4,10,260.1,0.215850961670037,0.0708494264168912,0.215100360535946,0.00592029912378022,0.798757079063791,0.0663873936594645,0.0136015404405937,0,0.006996717332266
"Pooled site FE: shared slopes","high",10,"5",5,10,179.6,0.188379671469685,0.0573234438505299,0.184716004533276,0.00577371048725085,0.762520057166008,0.04681004281303,0.00777546868169018,0.000546448087431694,0.0109395530751905
"Pooled site FE: shared slopes","high",10,"5",6,10,132.5,0.158092369284937,0.0447038103196856,0.154094477413096,0.00393285935990214,0.664361457862702,0.0639340038970892,0.00480608314434967,8e-04,0.00908738075545869
"Pooled site FE: shared slopes","high",10,"5",7,10,103.6,0.144912136646659,0.0345318684076642,0.128614278193133,0.00265920260070199,0.604564404382318,0.0693698801372446,0.0122042910368761,0,0.00962852206273259
"Pooled site FE: shared slopes","high",10,"5",8,10,81.6,0.111454512357233,0.0270315000248356,0.104046053179747,0.0029606195503498,0.505498642402465,0.0390796610917856,0.0117568862534535,0,0.0144066458930235
"Pooled site FE: shared slopes","high",10,"5",9,10,68.5,0.100713337415688,0.0241933835567398,0.0937960879689367,0.00274455712225044,0.452091369728699,0.0570181782764568,0.0135860511413263,0,0.0120105525840572
"Pooled site FE: shared slopes","high",10,"5",10,10,59.4,0.115046952646189,0.0232291718370496,0.0963333979659762,0.00282627070835203,0.482204007056913,0.061411295203042,0.00279927705910042,0.00153846153846154,0.0107449903038138
"Pooled site FE: shared slopes","high",10,"Overall",1,10,5000,0.27672,0.27672,0.276720000120813,0.000731262457218934,0.953237608330046,0.0765002315205278,0.000470938551410887,0.00052,0.00542
"Pooled site FE: shared slopes","high",10,"Overall",2,10,3130.1,0.156665106408595,0.156665106408595,0.15666510656747,0.00033394705562849,0.865148318019083,0.0657248496150829,0.00064611331777712,0.000888406169731957,0.00679412070749816
"Pooled site FE: shared slopes","high",10,"Overall",3,10,2353.3,0.103489172042715,0.103489172042715,0.103489172242952,0.000235054179051282,0.728034434302832,0.0622638537991816,0.00142870237810118,0.000888883883818123,0.00839433151603464
"Pooled site FE: shared slopes","high",10,"Overall",4,10,1928.3,0.0708494264168912,0.0708494264168912,0.0708494266127579,0.000169980483916529,0.602337948443149,0.0656396782059219,0.00072192467635935,0.00124954372372432,0.00764115223716691
"Pooled site FE: shared slopes","high",10,"Overall",5,10,1651.9,0.0573234438505299,0.0573234438505299,0.0573234440579444,0.000160362412752894,0.549538635122478,0.0583551340503367,0.000247583351018035,0.00150104244526605,0.00814684581555811
"Pooled site FE: shared slopes","high",10,"Overall",6,10,1461.5,0.0447038103196856,0.0447038103196856,0.0447038105408765,0.000144034190129837,0.45138586202398,0.0683942408757115,0.000723278678994727,0.00102758849572336,0.00691950750662397
"Pooled site FE: shared slopes","high",10,"Overall",7,10,1319.3,0.0345318684076642,0.0345318684076642,0.034531868630846,0.00012136851633168,0.356692072932223,0.0737618620460267,0.000907311412549767,0.00151793449788721,0.00756953062028489
"Pooled site FE: shared slopes","high",10,"Overall",8,10,1204.1,0.0270315000248356,0.0270315000248356,0.0270315002060107,0.00010434468449415,0.287383825440774,0.0686495157076606,0.000645736726159691,0.0018264360806368,0.00780603816919873
"Pooled site FE: shared slopes","high",10,"Overall",9,10,1117.2,0.0241933835567398,0.0241933835567398,0.0241933837733951,9.55048428638193e-05,0.26434713557485,0.0768270006868145,0.000718568989900362,0.00187181588421129,0.00804266403303836
"Pooled site FE: shared slopes","high",10,"Overall",10,10,1042.8,0.0232291718370496,0.0232291718370496,0.0232291720952354,0.00010181290758839,0.258473380783568,0.0825360433066803,0.000628802933118801,0.00230356092269782,0.00730169566640637
"Pooled site FE: shared slopes","high",15,"1",1,10,400,0.0035,0.27334,0.00340973885402996,0.000196329544051713,0.0201843907287103,0.975100591930254,0.000775162861295989,0.0025,0.00325
"Pooled site FE: shared slopes","high",15,"1",2,10,384.4,0.00388704698452083,0.163611836769997,0.00314795651918609,0.000111216362998116,0.0231666960566932,0.877775585662422,0.00393253128944515,0.00155046027911831,0.00388704698452083
"Pooled site FE: shared slopes","high",15,"1",3,10,371.9,0.00269267522128287,0.101025833710555,0.00280503255606316,7.9667826903733e-05,0.0233304231668246,0.970277029426646,0.00101519475417972,0.0016130004245349,0.00269267522128287
"Pooled site FE: shared slopes","high",15,"1",4,10,361.2,0.00195083851011636,0.0727879835760257,0.00267940597922918,6.30748825445044e-05,0.0228131900049215,0.975008421024957,0.000721642980100362,0.00111513174877268,0.00166914836927129
"Pooled site FE: shared slopes","high",15,"1",5,10,352.6,0.002819618315075,0.0537762322019831,0.0025445755172016,5.76697394811666e-05,0.0209825642997895,0.971584183962399,0.000169510767374252,0.00197501846146431,0.002819618315075
